,data_pregao,cod_acao,nome_emp,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,qtd_negocios,vol_financeiro,perc_fechamento,perc_max
66792,2022-08-11,D2AS34,DOORDASH INC,27.0,27.0,27.0,27.0,2240,6069600,0.0,-0.0
66793,2022-08-11,D2PZ34,DOMINOSPIZZA,41.52,41.52,41.52,41.52,100,427650,0.0,-0.0
66795,2022-08-11,DBAG34,DEUTSCHE AK,47.09,47.09,47.09,47.09,20,136560,0.0,-0.0
66807,2022-08-11,DOHL4,DOHLER,5.95,5.95,5.95,5.95,100,59500,0.0,-0.0
66811,2022-08-11,DVAI34,DAVITA INC,479.26,479.26,479.26,479.26,400,19170400,0.0,-0.0
66819,2022-08-11,E1TN34,EATON CORP P,387.5,387.5,387.5,387.5,2970,115397500,0.0,-0.0
66820,2022-08-11,E1WL34,EDWARDS LIFE,134.15,134.15,134.15,134.15,800,10732000,0.0,-0.0
66826,2022-08-11,E2TS34,ETSY INC,39.0,39.0,39.0,39.0,30,117000,0.0,-0.0
66829,2022-08-11,EALT3,ACO ALTONA,9.1,9.1,9.1,9.1,100,91000,0.0,-0.0
66853,2022-08-11,ESTR4,ESTRELA,49.5,49.5,49.5,49.5,600,2970000,0.0,-0.0
66857,2022-08-11,EXGR34,EXPEDIA GROU,284.69,284.69,284.69,284.69,20,569380,0.0,-0.0
66861,2022-08-11,F1FI34,F5 INC,219.02,219.02,219.02,219.02,20,459940,0.0,-0.0
66862,2022-08-11,F1MC34,FMC CORP,282.35,282.35,282.35,282.35,20,734110,0.0,-0.0
66863,2022-08-11,F1NI34,FIDELITY NAT,32.6,32.6,32.6,32.6,20450,66673520,0.0,-0.0
66866,2022-08-11,F2RT34,FIRST IND RT,35.26,35.26,35.26,35.26,2000,7052000,0.0,-0.0
66875,2022-08-11,FLTC34,FLEETCOR TEC,292.03,292.03,292.03,292.03,10,408840,0.0,-0.0
66876,2022-08-11,FMXB34,FEMSA,320.86,320.86,320.86,320.86,10,320860,0.0,-0.0
66880,2022-08-11,G1PI34,GLOBAL PAYME,172.03,172.03,172.03,172.03,20,447270,0.0,-0.0
66883,2022-08-11,G1WW34,WW GRAINGER,72.92,72.92,72.92,72.92,17760,129513210,0.0,-0.0
66896,2022-08-11,GILD34,GILEAD,161.55,161.55,161.55,161.55,10,161550,0.0,-0.0
66900,2022-08-11,GOAU4,GERDAU MET,10.72,10.93,10.63,10.72,5187100,-2147483648,0.0,2.7447392497712664
66901,2022-08-11,GOGL34,ALPHABET,4.06,4.13,4.06,4.06,2815580,1152281820,0.0,1.6949152542372947
66908,2022-08-11,H1BA34,HUNTINGTON B,73.5,73.5,73.5,73.5,60,441000,0.0,-0.0
66909,2022-08-11,H1DB34,HDFC BANK LT,66.77,66.77,66.77,66.77,160,1108380,0.0,-0.0
66910,2022-08-11,H1RB34,HER BLOCK IN,228.0,228.0,228.0,228.0,30,798000,0.0,-0.0
66911,2022-08-11,H1SB34,HSBC HOLDING,42.8,42.8,42.8,42.8,1140,4879200,0.0,-0.0
66912,2022-08-11,H1UM34,HUMANA INC,496.6,496.6,496.6,496.6,20,1092520,0.0,-0.0
66916,2022-08-11,HAGA4,HAGA S/A,1.26,1.26,1.2,1.26,28100,3440700,0.0,4.761904761904767
66921,2022-08-11,HETA3,HERCULES,96.0,96.0,96.0,96.0,200,1920000,0.0,-0.0
66926,2022-08-11,I1LM34,ILLUMINA INC,233.45,233.45,233.45,233.45,20,560280,0.0,-0.0
66930,2022-08-11,I2NV34,INVITATIONHO,40.31,40.31,40.31,40.31,1400,5643400,0.0,-0.0
66931,2022-08-11,I2RS34,INGERSOLL RD,44.34,44.34,44.34,44.34,130,594150,0.0,-0.0
66938,2022-08-11,INTU34,INTUIT INC,614.07,614.07,614.07,614.07,400,24562800,0.0,-0.0
66941,2022-08-11,ITSA3,ITAUSA,9.47,9.55,9.47,9.47,214200,203547600,0.0,0.8376963350785305
66950,2022-08-11,JNJB34,JOHNSON,57.54,58.21,56.89,57.54,24660,142112870,0.0,2.267651606253218
66953,2022-08-11,K1BF34,KB FINANCIAL,50.83,50.83,50.83,50.83,340,1728220,0.0,-0.0
66955,2022-08-11,K1IM34,KIMCO REALTY,118.16,118.16,118.16,118.16,800,9452800,0.0,-0.0
66956,2022-08-11,K1LA34,KLA CORP,478.42,478.42,478.42,478.42,10,717630,0.0,-0.0
66963,2022-08-11,KLBN4,KLABIN S/A,3.96,3.97,3.9,3.96,3224000,1270178400,0.0,1.7632241813602123
66967,2022-08-11,L1CA34,LABORATORY C,331.63,331.63,331.63,331.63,30,1094370,0.0,-0.0
66968,2022-08-11,L1DO34,LEIDOS HOLDI,50.35,50.35,50.35,50.35,150,760280,0.0,-0.0
66969,2022-08-11,L1FC34,CHINA LIFE I,19.45,19.45,19.45,19.45,30,58350,0.0,-0.0
66972,2022-08-11,L1YG34,LLOYDS BANKI,11.3,11.3,11.3,11.3,50,56500,0.0,-0.0
66973,2022-08-11,L1YV34,LIVE NATION,99.85,99.85,99.85,99.85,60,629050,0.0,-0.0
66979,2022-08-11,LILY34,LILLY,772.2,772.2,772.2,772.2,10,1312740,0.0,-0.0
66983,2022-08-11,LOWC34,LOWES COMPA,519.09,519.09,519.09,519.09,40,2439720,0.0,-0.0
66997,2022-08-11,M1TC34,MATCH GROUP,17.16,17.16,17.16,17.16,10,17160,0.0,-0.0
66999,2022-08-11,M2AS34,MASIMO CORP,26.15,26.15,26.15,26.15,10,33990,0.0,-0.0
67001,2022-08-11,M2PW34,MEDICAL P TR,42.08,42.08,42.08,42.08,350,1472800,0.0,-0.0
67002,2022-08-11,M2RV34,MARVELL TEC,27.65,27.65,27.65,27.65,140,409220,0.0,-0.0
67004,2022-08-11,MAPT4,CEMEPE,14.97,14.97,14.97,14.97,100,149700,0.0,-0.0
67017,2022-08-11,MERC4,MERC FINANC,8.03,8.03,8.03,8.03,200,160600,0.0,-0.0
67021,2022-08-11,MKLC34,MARKEL CORP,313.1,313.1,313.1,313.1,70,2348250,0.0,-0.0
67030,2022-08-11,MOOO34,ALTRIA GROUP,232.5,232.5,232.5,232.5,10,232500,0.0,-0.0
67049,2022-08-11,N1RG34,NRG ENERGY I,204.6,204.6,204.6,204.6,30,613800,0.0,-0.0
67052,2022-08-11,N1XP34,NXP SEMICOND,465.84,465.84,465.84,465.84,500,23292000,0.0,-0.0
67059,2022-08-11,NFLX34,NETFLIX,25.0,25.64,24.89,25.0,530610,1338460980,0.0,2.925117004680189
67070,2022-08-11,O1MC34,OMNICOM GROU,185.97,185.97,185.97,185.97,50,948440,0.0,-0.0
67071,2022-08-11,O2HI34,OMEGA HEALTH,56.76,56.76,56.76,56.76,300,1702800,0.0,-0.0
67072,2022-08-11,O2NS34,ON SEMICONDU,42.67,42.67,42.67,42.67,130,567510,0.0,-0.0
67087,2022-08-11,P2LN34,PLANETFITNES,47.62,47.62,47.62,47.62,30,166670,0.0,-0.0
67093,2022-08-11,PDGR3,PDG REALT,0.99,1.01,0.96,0.99,682200,67266900,0.0,4.950495049504955
67095,2022-08-11,PEAB4,PAR AL BAHIA,77.99,77.99,77.99,77.99,100,779900,0.0,-0.0
67123,2022-08-11,Q2SC34,QUANTUMSCAPE,22.0,22.0,22.0,22.0,100,220000,0.0,-0.0
67142,2022-08-11,REDE3,REDE ENERGIA,5.9,5.9,5.9,5.9,100,59000,0.0,-0.0
67147,2022-08-11,ROST34,ROSS STORES,225.97,225.97,225.97,225.97,400,9038800,0.0,-0.0
67148,2022-08-11,RPAD5,ALFA HOLDING,7.89,7.89,7.89,7.89,100,78900,0.0,-0.0
67149,2022-08-11,RPAD6,ALFA HOLDING,4.57,4.57,4.57,4.57,1000,457000,0.0,-0.0
67156,2022-08-11,S1HW34,THE SHERWIN,126.86,126.86,126.86,126.86,5260,66753730,0.0,-0.0
67157,2022-08-11,S1IV34,SVB FINANCIA,586.75,586.75,586.75,586.75,10,880120,0.0,-0.0
67164,2022-08-11,S1YK34,STRYKER CORP,283.2,283.2,283.2,283.2,2180,61964160,0.0,-0.0
67165,2022-08-11,S1YY34,SYSCO CORP,212.11,212.11,212.11,212.11,50,1124180,0.0,-0.0
67174,2022-08-11,S2TA34,STAG INDUSTR,34.5,34.5,34.5,34.5,1000,3450000,0.0,-0.0
67194,2022-08-11,SIMN34,SIMON PROP,146.85,146.86,146.85,146.85,20,323070,0.0,0.006809206046587413
67214,2022-08-11,T1AL34,TAL EDUCATIO,2.39,2.53,2.39,2.39,28060,6971290,0.0,5.533596837944654
67220,2022-08-11,T1SC34,TRACTOR SUPP,498.67,498.67,498.67,498.67,2270,113497290,0.0,-0.0
67221,2022-08-11,T1SO34,THE SOUTHERN,399.0,399.0,399.0,399.0,180,7182000,0.0,-0.0
67222,2022-08-11,T1SS34,TENARIS SA,70.0,70.0,70.0,70.0,100,700000,0.0,-0.0
67226,2022-08-11,T2ER34,TERADYNE INC,28.42,28.42,28.42,28.42,210,611030,0.0,-0.0
67242,2022-08-11,TGTB34,TARGET CORP,873.17,873.17,873.17,873.17,100,8731700,0.0,-0.0
67273,2022-08-11,UPAC34,UNIONPACIFIC,309.25,309.25,309.25,309.25,50,1546250,0.0,-0.0
67279,2022-08-11,V1NO34,VORNADO REAL,157.34,157.34,157.34,157.34,10,251740,0.0,-0.0
67282,2022-08-11,V2MW34,VMWARE INC,51.36,51.36,51.36,51.36,90,472510,0.0,-0.0
67299,2022-08-11,W1AB34,WABTEC CORP,242.64,242.64,242.64,242.64,20,533800,0.0,-0.0
67301,2022-08-11,W1DA34,WORKDAY INC,214.76,214.76,214.76,214.76,3100,66661500,0.0,-0.0
67305,2022-08-11,W1MG34,WARNER MUSIC,38.18,38.18,38.18,38.18,30,125990,0.0,-0.0
67321,2022-08-11,Z1TS34,ZOETIS INC,223.02,223.02,223.02,223.02,5610,125292630,0.0,-0.0
75652,2022-08-12,A1ES34,AES CORP,125.6,125.6,125.6,125.6,10,125600,0.0,-0.0
75653,2022-08-12,A1FL34,AFLAC INC,321.28,321.28,321.28,321.28,60,1927680,0.0,-0.0
75659,2022-08-12,A1LN34,ALNYLAM PHAR,59.4,59.4,59.4,59.4,10,59400,0.0,-0.0
75661,2022-08-12,A1MP34,AMERIPRISE F,364.82,364.82,364.82,364.82,20,766120,0.0,-0.0
75666,2022-08-12,A1PH34,AMPHENOL COR,200.69,200.69,200.69,200.69,160,3211040,0.0,-0.0
75667,2022-08-12,A1RE34,ALEXANDRIA R,215.51,215.51,215.51,215.51,300,6465300,0.0,-0.0
75717,2022-08-12,ASML34,ASML HOLD,2931.36,2931.36,2931.36,2931.36,10,2931360,0.0,-0.0
75728,2022-08-12,B1AM34,BROOKFIELD A,67.92,67.92,67.92,67.92,20,135840,0.0,-0.0
75730,2022-08-12,B1CS34,BARCLAYS PLC,43.55,43.55,43.55,43.55,10,43550,0.0,-0.0
75734,2022-08-12,B1PP34,BP PLC,40.0,40.0,40.0,40.0,200,800000,0.0,-0.0
75757,2022-08-12,BCWV39,MSCIGLMIVOLF,50.6,50.6,50.6,50.6,100,506000,0.0,-0.0
75766,2022-08-12,BEFA39,MSCI EAFE,42.22,42.22,42.22,42.22,270,1177930,0.0,-0.0
75768,2022-08-12,BEGE39,INC ESG AWAR,41.55,41.55,41.55,41.55,1100,4570500,0.0,-0.0
75771,2022-08-12,BEWA39,MSCIAUSTRALI,39.24,39.24,39.24,39.24,5080,19933920,0.0,-0.0
75776,2022-08-12,BEWU39,MSCI UK,52.92,52.92,52.92,52.92,1950,10324690,0.0,-0.0
75777,2022-08-12,BEWW39,MSCI MEXICO,61.56,61.56,61.56,61.56,4670,28773140,0.0,-0.0
75781,2022-08-12,BFCG39,FT NAT GAS,63.5,63.84,63.5,63.5,20,133380,0.0,0.5325814536340956
75785,2022-08-12,BGWH39,COREDIVGROWT,52.94,52.94,52.94,52.94,1230,6543380,0.0,-0.0
75788,2022-08-12,BIBB39,ICE BIOTECH,45.06,45.06,45.06,45.06,1180,5317080,0.0,-0.0
75796,2022-08-12,BIJH39,CORE MIDCAP,66.12,66.12,66.12,66.12,840,5606970,0.0,-0.0
75803,2022-08-12,BIVW39,SP500GROWTH,44.91,44.91,44.91,44.91,2030,9134690,0.0,-0.0
75804,2022-08-12,BIWF39,RUSSEL1000GR,51.8,51.8,51.8,51.8,550,2859360,0.0,-0.0
75807,2022-08-12,BIXN39,GLOBAL TECH,9.03,9.03,9.03,9.03,2930,2649400,0.0,-0.0
75809,2022-08-12,BIYF39,US FINANCIAL,26.68,26.68,26.62,26.68,780,2096980,0.0,0.2248875562218866
75820,2022-08-12,BMEB3,MERC BRASIL,11.7,11.7,11.7,11.7,400,468000,0.0,-0.0
75823,2022-08-12,BMIN4,MERC INVEST,13.29,13.29,13.29,13.29,100,132900,0.0,-0.0
75829,2022-08-12,BOBR4,BOMBRIL,1.27,1.29,1.24,1.27,87300,11102400,0.0,3.875968992248069
75845,2022-08-12,BRGE3,ALFA CONSORC,6.39,6.39,6.39,6.39,100,63900,0.0,-0.0
75851,2022-08-12,BRKM6,BRASKEM,22.56,22.56,22.56,22.56,100,225600,0.0,-0.0
75855,2022-08-12,BRSR5,BANRISUL,17.31,17.31,17.31,17.31,300,519300,0.0,-0.0
75863,2022-08-12,BSUS39,ESGMSCIUSA L,46.95,46.95,46.95,46.95,2500,11737500,0.0,-0.0
75866,2022-08-12,BVLU39,MSCIUSVALUEF,50.35,50.35,50.35,50.35,28110,141543920,0.0,-0.0
75869,2022-08-12,C1CI34,CROWN CASTLE,230.25,230.25,230.25,230.25,500,11512500,0.0,-0.0
75876,2022-08-12,C1OG34,COTERRA ENER,144.0,144.0,144.0,144.0,20,331200,0.0,-0.0
75885,2022-08-12,CAPH34,CAPRI HOLDI,259.45,259.45,259.45,259.45,40,1037800,0.0,-0.0
75897,2022-08-12,CGAS3,COMGAS,124.99,124.99,124.99,124.99,100,1249900,0.0,-0.0
75904,2022-08-12,CLOV34,CLOVERHEALTH,16.49,16.49,16.49,16.49,10,24730,0.0,-0.0
75905,2022-08-12,CLSA3,CLEARSALE,5.36,5.43,5.26,5.36,598100,319449400,0.0,3.130755064456725
75925,2022-08-12,CRIV3,ALFA FINANC,3.13,3.15,3.06,3.13,5500,1713900,0.0,2.857142857142858
75931,2022-08-12,CSMG3,COPASA,12.96,13.34,12.81,12.96,2196200,-2147483648,0.0,3.9730134932533634
75933,2022-08-12,CSRN3,COSERN,20.5,20.5,20.5,20.5,600,1230000,0.0,-0.0
75938,2022-08-12,CTSA3,SANTANENSE,1.58,1.59,1.56,1.58,28700,4520200,0.0,1.8867924528301883
75966,2022-08-12,DOHL4,DOHLER,5.99,5.99,5.97,5.99,3200,1890500,0.0,0.33388981636061077
75982,2022-08-12,EALT3,ACO ALTONA,9.09,9.09,9.09,9.09,100,90900,0.0,-0.0
75995,2022-08-12,ENBR3,ENERGIAS BR,23.02,23.45,23.0,23.02,2773200,-2147483648,0.0,1.9189765458422103
76004,2022-08-12,EQPA7,EQTL PARA,6.06,6.06,6.06,6.06,1200,727200,0.0,-0.0
76016,2022-08-12,F1NI34,FIDELITY NAT,32.51,32.51,32.51,32.51,90,292590,0.0,-0.0
76019,2022-08-12,F2RT34,FIRST IND RT,35.0,35.0,35.0,35.0,2000,7000000,0.0,-0.0
76031,2022-08-12,FMXB34,FEMSA,330.18,330.18,330.18,330.18,10,330180,0.0,-0.0
76042,2022-08-12,GEPA4,GER PARANAP,26.19,26.19,26.19,26.19,100,261900,0.0,-0.0
76060,2022-08-12,GRND3,GRENDENE,7.45,7.52,7.36,7.45,1682400,1249474200,0.0,2.127659574468077
76076,2022-08-12,HETA3,HERCULES,96.0,96.0,96.0,96.0,200,1920000,0.0,-0.0
76088,2022-08-12,I2RS34,INGERSOLL RD,44.85,44.85,44.85,44.85,440,1995820,0.0,-0.0
76102,2022-08-12,J1CI34,JOHNSON CONT,291.64,291.64,291.64,291.64,20,670770,0.0,-0.0
76103,2022-08-12,J2AZ34,JAZZ PHARMAC,53.13,53.13,53.13,53.13,20,111570,0.0,-0.0
76109,2022-08-12,JOPA3,JOSAPAR,24.29,24.29,24.29,24.29,200,485800,0.0,-0.0
76113,2022-08-12,K1IM34,KIMCO REALTY,117.93,117.93,117.93,117.93,900,10613700,0.0,-0.0
76116,2022-08-12,K1SS34,KOHLS CORP,166.6,166.6,166.6,166.6,10,166600,0.0,-0.0
76117,2022-08-12,K1TC34,KT CORP,72.94,72.94,72.94,72.94,10,102110,0.0,-0.0
76135,2022-08-12,L1YV34,LIVE NATION,99.4,99.4,99.4,99.4,50,586460,0.0,-0.0
76136,2022-08-12,L2AZ34,LUMINAR TECH,28.35,28.35,28.35,28.35,50,141750,0.0,-0.0
76137,2022-08-12,L2SI34,LIFE STORAGE,45.74,45.74,45.74,45.74,1800,8233200,0.0,-0.0
76139,2022-08-12,LAVV3,LAVVI,5.36,5.59,5.31,5.36,902600,487780100,0.0,5.008944543828264
76153,2022-08-12,M1AA34,MID-AMERICA,238.03,238.03,238.03,238.03,900,21422700,0.0,-0.0
76154,2022-08-12,M1CK34,MCKESSON COR,457.31,457.31,457.31,457.31,560,25655090,0.0,-0.0
76155,2022-08-12,M1DB34,MONGODB INC,94.55,94.55,94.55,94.55,50,472750,0.0,-0.0
76161,2022-08-12,M1SC34,MSCI INC,640.36,640.36,640.36,640.36,100,6403600,0.0,-0.0
76164,2022-08-12,M1TB34,MT BANK COR,239.25,239.25,239.25,239.25,60,1602970,0.0,-0.0
76181,2022-08-12,MERC3,MERC FINANC,18.9,18.9,18.9,18.9,100,189000,0.0,-0.0
76190,2022-08-12,MOAR3,MONT ARANHA,474.0,474.0,474.0,474.0,200,9480000,0.0,-0.0
76199,2022-08-12,MRSA5B,MRS LOGIST,21.2,21.2,21.2,21.2,100,212000,0.0,-0.0
76208,2022-08-12,MYPK3,IOCHP-MAXION,17.32,17.51,17.06,17.32,1903300,-2147483648,0.0,2.569960022844109
76215,2022-08-12,N1RG34,NRG ENERGY I,209.58,209.58,209.58,209.58,40,838320,0.0,-0.0
76231,2022-08-12,NORD3,NORDON MET,6.78,6.78,6.78,6.78,200,135600,0.0,-0.0
76246,2022-08-12,P1DD34,PINDUODUO IN,24.84,24.9,24.6,24.84,10,29620,0.0,1.2048192771084265
76252,2022-08-12,P2LN34,PLANETFITNES,48.7,48.7,48.7,48.7,30,185060,0.0,-0.0
76258,2022-08-12,PATI3,PANATLANTICA,59.98,59.98,59.98,59.98,500,2999000,0.0,-0.0
76273,2022-08-12,PLAS3,PLASCAR PART,8.0,8.0,8.0,8.0,400,321000,0.0,-0.0
76277,2022-08-12,POMO3,MARCOPOLO,2.23,2.23,2.19,2.23,80300,17760200,0.0,1.7937219730941756
76286,2022-08-12,PTCH34,PETROCHIN,222.41,223.4,220.11,222.41,380,8432260,0.0,1.472694717994627
76293,2022-08-12,R1IN34,REALTY INCOM,189.11,189.11,189.11,189.11,10,189110,0.0,-0.0
76305,2022-08-12,RCSL4,RECRUSUL,1.11,1.12,1.1,1.11,94000,10439500,0.0,1.7857142857142905
76314,2022-08-12,RPAD5,ALFA HOLDING,7.5,7.5,7.5,7.5,200,150000,0.0,-0.0
76324,2022-08-12,S1LG34,SL GREEN REA,129.57,129.57,129.57,129.57,30,414620,0.0,-0.0
76331,2022-08-12,S2CH34,SOCIEDQM CHI,91.46,91.46,91.46,91.46,10,91460,0.0,-0.0
76332,2022-08-12,S2EA34,SEA LTD,17.94,18.09,17.7,17.94,9110,16277020,0.0,2.1558872305140975
76345,2022-08-12,SAPP34,SAP SE,488.1,488.1,488.1,488.1,10,488100,0.0,-0.0
76382,2022-08-12,T1EC34,TECHNIPFMC P,46.0,46.0,46.0,46.0,20,92000,0.0,-0.0
76399,2022-08-12,TELB3,TELEBRAS,20.5,20.5,20.5,20.5,200,410000,0.0,-0.0
76407,2022-08-12,TJXC34,TJX COMPANIE,330.0,330.0,330.0,330.0,400,13200000,0.0,-0.0
76424,2022-08-12,U1AL34,UNITED AIRLI,99.55,99.55,99.55,99.55,10,139370,0.0,-0.0
76427,2022-08-12,U1RI34,UNITED RENTA,851.93,851.93,851.93,851.93,10,851930,0.0,-0.0
76430,2022-08-12,UBSG34,UBS GROUP,87.45,87.45,87.45,87.45,60,524700,0.0,-0.0
76439,2022-08-12,USBC34,US BANCORP,61.79,61.79,61.79,61.79,30,185370,0.0,-0.0
76446,2022-08-12,V2EE34,VEEVASYSTEMS,38.48,38.48,38.48,38.48,120,461760,0.0,-0.0
76452,2022-08-12,VFCO34,VF CORP,119.94,119.94,119.94,119.94,400,4797600,0.0,-0.0
76457,2022-08-12,VIVR3,VIVER,0.65,0.65,0.63,0.65,3283300,210974900,0.0,3.076923076923077
76470,2022-08-12,W1MC34,WASTE MANAG,434.27,434.27,434.27,434.27,10,694830,0.0,-0.0
76471,2022-08-12,W1MG34,WARNER MUSIC,38.54,38.54,38.54,38.54,20,111760,0.0,-0.0
76487,2022-08-12,Z2SC34,ZSCALER INC,30.96,30.96,30.96,30.96,170,526320,0.0,-0.0
84723,2022-08-15,A2RE34,ARES MANAGEM,38.72,38.72,38.68,38.72,70,270810,0.0,0.10330578512396382
84724,2022-08-15,A2XO34,AXON ENTERPR,36.4,36.4,36.4,36.4,50,182000,0.0,-0.0
84733,2022-08-15,AERI3,AERIS,2.82,2.9,2.78,2.82,7356000,2084019200,0.0,4.137931034482767
84735,2022-08-15,AFLT3,AFLUENTE T,8.91,8.91,8.91,8.91,100,89100,0.0,-0.0
84761,2022-08-15,AURA33,AURA 360,32.0,32.06,30.36,32.0,196860,612541150,0.0,5.302557704304434
84785,2022-08-15,BAHI3,BAHEMA,10.57,10.57,10.57,10.57,100,105700,0.0,-0.0
84788,2022-08-15,BBDC3,BRADESCO,16.02,16.08,15.89,16.02,9285800,-2147483648,0.0,1.1815920398009827
84812,2022-08-15,BEWA39,MSCIAUSTRALI,39.04,39.04,39.04,39.04,3580,13984120,0.0,-0.0
84816,2022-08-15,BEWW39,MSCI MEXICO,61.56,61.56,61.56,61.56,2270,13986430,0.0,-0.0
84819,2022-08-15,BFBI39,FT NYSE BIOT,38.03,38.03,38.03,38.03,100,380300,0.0,-0.0
84820,2022-08-15,BFCG39,FT NAT GAS,62.85,62.85,62.85,62.85,240,1533540,0.0,-0.0
84822,2022-08-15,BGIP4,BANESE,18.99,18.99,18.99,18.99,700,1329300,0.0,-0.0
84825,2022-08-15,BGWH39,COREDIVGROWT,53.54,53.54,53.54,53.54,5830,31213820,0.0,-0.0
84835,2022-08-15,BIGF39,GLOBAL INFRA,62.97,62.97,62.97,62.97,10,62970,0.0,-0.0
84838,2022-08-15,BILF39,LATIN AMER40,43.68,43.68,43.68,43.68,2740,11972680,0.0,-0.0
84844,2022-08-15,BIWF39,RUSSEL1000GR,52.52,52.52,52.52,52.52,4610,24227470,0.0,-0.0
84865,2022-08-15,BNBR3,NORD BRASIL,69.0,69.0,69.0,69.0,100,690000,0.0,-0.0
84871,2022-08-15,BONY34,BNY MELLON,227.93,227.93,225.17,227.93,200,4588420,0.0,1.2108980827447158
84901,2022-08-15,BSOX39,BKR SEMICOND,53.4,53.4,53.4,53.4,50,267000,0.0,-0.0
84905,2022-08-15,BUSR39,CORE US REIT,50.9,50.9,50.9,50.9,30,152700,0.0,-0.0
84907,2022-08-15,C1AH34,CARDINAL HEA,341.8,341.8,341.8,341.8,1120,38452500,0.0,-0.0
84910,2022-08-15,C1CI34,CROWN CASTLE,233.22,233.22,233.22,233.22,400,9328800,0.0,-0.0
84914,2022-08-15,C1IC34,CIGNA CORP,372.96,372.96,372.96,372.96,30,1118880,0.0,-0.0
84924,2022-08-15,CALI3,CONST A LIND,8.5,8.5,8.5,8.5,100,85000,0.0,-0.0
84936,2022-08-15,CEDO4,CEDRO,4.61,4.61,4.52,4.61,600,274500,0.0,1.9522776572668321
84937,2022-08-15,CEEB3,COELBA,37.0,37.89,37.0,37.0,900,3341400,0.0,2.348904724201639
84938,2022-08-15,CEPE5,CELPE,40.0,40.0,40.0,40.0,900,3600000,0.0,-0.0
84945,2022-08-15,CLOV34,CLOVERHEALTH,16.79,16.79,16.79,16.79,50,99060,0.0,-0.0
84963,2022-08-15,CPRL34,CANAD PACIFI,102.3,102.3,102.3,102.3,10,102300,0.0,-0.0
84978,2022-08-15,CTNM3,COTEMINAS,7.19,7.19,7.19,7.19,300,215700,0.0,-0.0
84981,2022-08-15,CTSA4,SANTANENSE,0.81,0.82,0.8,0.81,148400,12010800,0.0,2.4390243902438935
84988,2022-08-15,D1DG34,DATADOG INC,59.3,59.3,59.3,59.3,190,1126700,0.0,-0.0
84997,2022-08-15,DBAG34,DEUTSCHE AK,47.09,47.09,47.09,47.09,20,103590,0.0,-0.0
85010,2022-08-15,DOTZ3,DOTZ SA,2.61,2.68,2.61,2.61,75500,19948900,0.0,2.6119402985074758
85012,2022-08-15,DUKB34,DUKE ENERGY,554.96,554.96,554.96,554.96,30,1664880,0.0,-0.0
85025,2022-08-15,EALT3,ACO ALTONA,9.09,9.09,9.09,9.09,100,90900,0.0,-0.0
85030,2022-08-15,EKTR4,ELEKTRO,30.55,30.55,30.55,30.55,3000,9165000,0.0,-0.0
85060,2022-08-15,F1NI34,FIDELITY NAT,32.54,32.54,32.54,32.54,50,162700,0.0,-0.0
85062,2022-08-15,F2RT34,FIRST IND RT,35.13,35.13,35.13,35.13,1100,3864300,0.0,-0.0
85104,2022-08-15,H1DB34,HDFC BANK LT,66.94,66.94,66.94,66.94,80,568990,0.0,-0.0
85106,2022-08-15,H1PE34,HEWLETT PACK,75.36,75.36,75.36,75.36,10,143180,0.0,-0.0
85111,2022-08-15,H2UB34,HUBSPOT INC,39.84,39.84,39.84,39.84,10,39840,0.0,-0.0
85118,2022-08-15,HBSA3,HIDROVIAS,2.67,2.72,2.58,2.67,5647100,1489170400,0.0,5.147058823529416
85119,2022-08-15,HETA4,HERCULES,4.99,4.99,4.99,4.99,400,199600,0.0,-0.0
85121,2022-08-15,HONB34,HONEYWELL,1028.35,1028.35,1028.35,1028.35,100,10283500,0.0,-0.0
85137,2022-08-15,INTU34,INTUIT INC,622.1,622.1,622.1,622.1,400,24884000,0.0,-0.0
85152,2022-08-15,JSLG3,JSL,6.5,6.59,6.46,6.5,424900,278087800,0.0,1.9726858877086473
85153,2022-08-15,K1IM34,KIMCO REALTY,119.67,119.67,119.67,119.67,1800,21540600,0.0,-0.0
85155,2022-08-15,K1SS34,KOHLS CORP,170.0,170.0,170.0,170.0,10,170000,0.0,-0.0
85168,2022-08-15,L1WH34,LAMB WESTON,210.0,210.0,210.0,210.0,100,2100000,0.0,-0.0
85172,2022-08-15,L2SI34,LIFE STORAGE,46.01,46.01,46.01,46.01,1000,4601000,0.0,-0.0
85186,2022-08-15,M1CB34,MOLSON COORS,287.21,287.21,287.21,287.21,20,574420,0.0,-0.0
85196,2022-08-15,M1UF34,MITSUBISHI U,27.36,27.36,27.36,27.36,10,51980,0.0,-0.0
85239,2022-08-15,N1LS34,NIELSEN HOLD,140.26,140.26,140.26,140.26,580,8135080,0.0,-0.0
85250,2022-08-15,NEXP3,NEXPE,0.57,0.58,0.55,0.57,204800,11660200,0.0,5.172413793103436
85278,2022-08-15,P1HM34,PULTEGROUP I,226.2,226.2,226.2,226.2,20,452400,0.0,-0.0
85284,2022-08-15,P2LN34,PLANETFITNES,49.76,49.76,49.76,49.76,10,89560,0.0,-0.0
85290,2022-08-15,PDGR3,PDG REALT,1.07,1.15,1.06,1.07,3206100,352040200,0.0,7.826086956521728
85306,2022-08-15,POMO3,MARCOPOLO,2.22,2.23,2.18,2.22,127600,28152600,0.0,2.2421524663677084
85316,2022-08-15,PTNT4,PETTENATI,6.1,6.1,5.83,6.1,3800,2269200,0.0,4.426229508196711
