,date,hashtags,content,user,url
125,2022-10-03 23:33:10+00:00,,"@ToninhoPhisica @ea_sato Eu queria fazer bacharel na USP, mas muito provavelmente ou eu iria trabalhar com algo relacionado a ciência de dados ou algo não relacionado ao curso em geral, então optei pela licenciatura por causa da demanda de professores de física nível médio ser alta e mesmo assim eu +",https://twitter.com/itsukiedu,https://twitter.com/itsukiedu/status/1577079343322259456
126,2022-10-03 23:14:10+00:00,,"@st4rg4ll Ciência de dados e inteligência artificial 
O coitado n gosta de matemática e tá pagando todos os cálculos",https://twitter.com/Ehobrunin,https://twitter.com/Ehobrunin/status/1577074560457142272
127,2022-10-03 22:52:02+00:00,,"que frio chato! 
mas a minha ciência de dados, me diz, que pela massa úmida perdida à partir do equador, à partir do ano que vem, depois de mais essas perdas desse ano, que ainda não acabou, em sampa comece a nevar ....",https://twitter.com/jairdbc,https://twitter.com/jairdbc/status/1577068990450790400
128,2022-10-03 21:26:52+00:00,,@knoth_pedro Como assim contra a ciência de dados?,https://twitter.com/baruqrodrigues,https://twitter.com/baruqrodrigues/status/1577047556160630784
129,2022-10-03 20:48:26+00:00,,"Outra coisa galera, o processo tem 3 trilhas:
- Dados (engenharia dados, ciência de dados e análise)
- Desenvolvimento
- Design

Bora se inscrever:
https://t.co/MBa75YjpK2",https://twitter.com/lleobatista,https://twitter.com/lleobatista/status/1577037887291289600
130,2022-10-03 20:44:37+00:00,,"Amigos, não ataquem os institutos de pesquisa. É feio. É contra ciência de dados e contra o bom-senso.

Falar que errou? Pode ser. Mas acertou também. As amostras enfrentaram apagam de Censo, incapazes de medir com precisão o voto evangélico. Elas são recorte, não futurologia.",https://twitter.com/knoth_pedro,https://twitter.com/knoth_pedro/status/1577036923834859520
131,2022-10-03 20:31:55+00:00,"['Eleicoes2022', 'cienciadedados', 'datascience']","""Ao mesmo tempo, representantes dos institutos de pesquisa dizem que as sondagens captam o momento e não são uma previsão de futuro.""
#Eleicoes2022 #cienciadedados #datascience 

https://t.co/E1X438IYEM",https://twitter.com/JorgeGPires,https://twitter.com/JorgeGPires/status/1577033728961888257
132,2022-10-03 18:09:24+00:00,,"A importância da Ciência de Dados na era digital
https://t.co/ZskH57vUuJ",https://twitter.com/grupoimpactoms,https://twitter.com/grupoimpactoms/status/1576997863183130625
133,2022-10-03 18:06:21+00:00,,"Este comando vai te ajudar a criar uma nova secão no R! Esta ação é ótima para organizar e navegar melhor pelo seu documento. 

. 
Acesse o código: https://t.co/QmhEVtvOGy. 

Quer aprender mais sobre R para Ciência de Dados? Conheça o curso da @curso_r  sobre o assunto! https://t.co/XVaDo3wEnH",https://twitter.com/jtrecenti,https://twitter.com/jtrecenti/status/1576997094250119168
134,2022-10-03 17:34:41+00:00,,vou começar minha pós em ciência de dados amanhã já q dlc 🙏🏻🙏🏻🙏🏻,https://twitter.com/akahurley,https://twitter.com/akahurley/status/1576989126435680256
