,data_pregao,cod_acao,nome_emp,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,qtd_negocios,vol_financeiro,perc_fechamento,perc_max
18798,2022-07-25,GPIV33,GP INVEST,4.06,4.14,4.01,4.06,7260,2962620,0.0,3.1400966183574908
18808,2022-07-25,H1BA34,HUNTINGTON B,71.3,71.3,71.3,71.3,40,327980,0.0,-0.0
18822,2022-07-13,GPSI34,GAP,44.21,44.21,44.21,44.21,400,1768400,0.0,-0.0
18850,2022-07-06,GPSI34,GAP,46.22,46.22,46.22,46.22,10,46220,0.0,-0.0
18862,2022-07-06,H1RB34,HER BLOCK IN,198.0,198.0,198.0,198.0,220,4356000,0.0,-0.0
18880,2022-07-20,H1DB34,HDFC BANK LT,62.28,62.28,62.28,62.28,840,5275110,0.0,-0.0
18882,2022-07-20,H1RB34,HER BLOCK IN,204.44,204.44,204.44,204.44,60,1226640,0.0,-0.0
18884,2022-07-20,H1UM34,HUMANA INC,527.23,527.23,527.23,527.23,230,12600790,0.0,-0.0
18943,2022-07-13,HBOR3,HELBOR,2.65,2.68,2.59,2.65,1803500,478672000,0.0,3.358208955223896
18949,2022-07-13,HBTS5,HABITASUL,36.0,36.0,36.0,36.0,100,360000,0.0,-0.0
18953,2022-07-13,HETA4,HERCULES,5.25,5.25,5.25,5.25,100,52500,0.0,-0.0
18992,2022-07-06,HOND34,HONDA MO,127.02,127.02,127.02,127.02,30,457270,0.0,-0.0
19015,2022-07-20,HONB34,HONEYWELL,967.0,967.0,967.0,967.0,200,19340000,0.0,-0.0
19055,2022-07-25,I1BN34,ICICI BANK L,103.49,103.49,103.49,103.49,750,7761750,0.0,-0.0
19059,2022-07-25,I1SR34,INTUITIVE SU,117.39,117.39,117.39,117.39,10,187820,0.0,-0.0
19102,2022-07-06,I1DX34,IDEXX LABORA,398.0,398.0,398.0,398.0,20,995000,0.0,-0.0
19134,2022-07-20,I1TW34,ILLINOIS TOO,255.2,255.2,255.2,255.2,400,10208000,0.0,-0.0
19135,2022-07-20,I2RS34,INGERSOLL RD,39.92,39.92,39.92,39.92,100,427140,0.0,-0.0
19155,2022-07-20,INGG34,ING GROEP,50.41,50.41,50.41,50.41,200,1008200,0.0,-0.0
19216,2022-07-13,J1CI34,JOHNSON CONT,256.88,256.88,256.88,256.88,20,513760,0.0,-0.0
19217,2022-07-13,J2AZ34,JAZZ PHARMAC,55.0,55.0,55.0,55.0,90,495000,0.0,-0.0
19251,2022-07-20,INTU34,INTUIT INC,572.53,572.53,572.53,572.53,10,916040,0.0,-0.0
19269,2022-07-20,J1CI34,JOHNSON CONT,267.28,267.28,267.28,267.28,10,427640,0.0,-0.0
19291,2022-07-25,J1CI34,JOHNSON CONT,270.73,270.73,270.73,270.73,20,595600,0.0,-0.0
19334,2022-07-13,K1RC34,KROGER CO,260.0,260.0,260.0,260.0,20,520000,0.0,-0.0
19335,2022-07-13,K1SS34,KOHLS CORP,152.2,152.2,152.2,152.2,20,304400,0.0,-0.0
19356,2022-07-20,K1IM34,KIMCO REALTY,117.22,117.22,117.22,117.22,2070,24264540,0.0,-0.0
19358,2022-07-20,K1SS34,KOHLS CORP,163.5,163.5,163.5,163.5,10,163500,0.0,-0.0
19389,2022-07-06,K2CG34,KINGSOFT CHL,3.98,3.98,3.98,3.98,100,39800,0.0,-0.0
19413,2022-07-25,K1LA34,KLA CORP,468.44,468.44,468.44,468.44,10,608970,0.0,-0.0
19457,2022-07-13,L1CA34,LABORATORY C,325.69,325.69,325.69,325.69,20,749080,0.0,-0.0
19458,2022-07-13,L1DO34,LEIDOS HOLDI,53.82,53.82,53.82,53.82,110,624310,0.0,-0.0
19461,2022-07-13,L1UL34,LULULEMON AT,377.69,377.69,377.69,377.69,10,528760,0.0,-0.0
19464,2022-07-13,L1YV34,LIVE NATION,90.54,90.54,90.54,90.54,40,443650,0.0,-0.0
19479,2022-07-20,L1CA34,LABORATORY C,335.95,335.95,335.95,335.95,20,705490,0.0,-0.0
19480,2022-07-20,L1DO34,LEIDOS HOLDI,54.57,54.57,54.57,54.57,90,518410,0.0,-0.0
19488,2022-07-20,L1YV34,LIVE NATION,101.13,101.13,101.13,101.13,110,1173100,0.0,-0.0
19512,2022-07-06,L1HX34,L3HARRIS TEC,319.24,319.24,319.24,319.24,60,2011210,0.0,-0.0
19515,2022-07-06,L1YV34,LIVE NATION,90.63,90.63,90.63,90.63,50,498460,0.0,-0.0
19585,2022-07-13,LUXM4,TREVISA,79.77,79.77,79.77,79.77,100,797700,0.0,-0.0
19590,2022-07-13,LWSA3,LOCAWEB,6.13,6.37,5.97,6.13,9823900,-2147483648,0.0,6.27943485086343
19617,2022-07-20,M1CB34,MOLSON COORS,318.5,318.5,318.5,318.5,20,637000,0.0,-0.0
19618,2022-07-20,M1CK34,MCKESSON COR,445.95,445.95,445.95,445.95,80,3567600,0.0,-0.0
19640,2022-07-06,LUXM4,TREVISA,81.0,81.0,81.0,81.0,500,4050000,0.0,-0.0
19646,2022-07-06,M1AA34,MID-AMERICA,234.48,234.48,234.48,234.48,70,1758600,0.0,-0.0
19658,2022-07-25,LMTB34,LOCKHEED,2140.25,2140.25,2140.25,2140.25,100,21402500,0.0,-0.0
19676,2022-07-25,M1CB34,MOLSON COORS,314.6,314.6,314.6,314.6,50,1573000,0.0,-0.0
19685,2022-07-13,M1CB34,MOLSON COORS,312.74,312.74,312.74,312.74,80,2501920,0.0,-0.0
19690,2022-07-13,M1LC34,MELCO RESORT,13.37,13.37,13.37,13.37,200,267400,0.0,-0.0
19694,2022-07-13,M1RO34,MARATHON OIL,110.77,110.78,110.77,110.77,10,199390,0.0,0.00902690016248986
19701,2022-07-13,M2RV34,MARVELL TEC,24.91,24.91,24.91,24.91,250,635200,0.0,-0.0
19702,2022-07-13,M2ST34,MICROSTRATEG,14.67,14.67,14.67,14.67,1300,1907100,0.0,-0.0
19766,2022-07-06,MCOR34,MOODYS CORP,383.5,383.5,383.5,383.5,20,882050,0.0,-0.0
19772,2022-07-06,MDTC34,MEDTRONIC,242.62,242.62,242.62,242.62,200,4852400,0.0,-0.0
19828,2022-07-13,MGEL4,MANGELS INDL,14.5,14.5,14.5,14.5,3400,4930000,0.0,-0.0
19865,2022-07-20,MOAR3,MONT ARANHA,460.0,460.0,460.0,460.0,300,13800000,0.0,-0.0
19921,2022-07-25,MOAR3,MONT ARANHA,469.99,469.99,469.99,469.99,100,4699900,0.0,-0.0
19934,2022-07-13,MNDL3,MUNDIAL,27.65,27.65,27.65,27.65,200,553000,0.0,-0.0
19938,2022-07-13,MOAR3,MONT ARANHA,443.0,443.0,443.0,443.0,100,4430000,0.0,-0.0
20052,2022-07-25,N1SC34,NORFOLK SOUT,330.66,332.64,328.64,330.66,350,11579600,0.0,1.202501202501205
20056,2022-07-25,N1XP34,NXP SEMICOND,465.16,465.16,465.16,465.16,70,3256120,0.0,-0.0
20065,2022-07-13,N1CL34,NORWEGIAN CR,61.12,61.12,61.12,61.12,40,250590,0.0,-0.0
20071,2022-07-13,N1XP34,NXP SEMICOND,419.92,419.92,419.92,419.92,700,29394400,0.0,-0.0
20073,2022-07-13,N2VC34,NOVOCURE,39.28,39.28,39.28,39.28,200,801310,0.0,-0.0
20090,2022-07-20,N1UE34,NUCOR CORP,644.0,644.0,644.0,644.0,10,1159200,0.0,-0.0
20114,2022-07-20,NOCG34,NORTHROP GRU,499.13,499.13,499.13,499.13,10,499130,0.0,-0.0
20115,2022-07-20,NOKI34,NOKIA CORP,25.79,25.79,25.79,25.79,2230,5751170,0.0,-0.0
20122,2022-07-06,N1XP34,NXP SEMICOND,398.1,398.1,398.1,398.1,410,16322100,0.0,-0.0
20172,2022-07-25,NMRH34,NOMURA HO,20.3,20.3,20.3,20.3,20,54810,0.0,-0.0
20197,2022-07-13,O1MC34,OMNICOM GROU,173.91,173.91,173.91,173.91,30,660850,0.0,-0.0
20218,2022-07-20,O1MC34,OMNICOM GROU,191.67,191.67,191.67,191.67,30,594170,0.0,-0.0
20220,2022-07-20,O2NS34,ON SEMICONDU,40.73,40.73,40.73,40.73,50,215860,0.0,-0.0
20238,2022-07-20,OSXB3,OSX BRASIL,5.02,5.15,5.0,5.02,5200,2626000,0.0,2.912621359223311
20273,2022-07-25,P1DD34,PINDUODUO IN,29.7,29.7,29.7,29.7,10,29700,0.0,-0.0
20308,2022-07-13,ORVR3,ORIZON,24.7,25.05,24.56,24.7,368200,913612600,0.0,1.9560878243513047
20341,2022-07-20,P1KX34,POSCO HOLD,59.87,59.87,59.87,59.87,60,359220,0.0,-0.0
20347,2022-07-20,P2AT34,UIPATH INC,13.77,13.77,13.77,13.77,2500,3442500,0.0,-0.0
20350,2022-07-20,P2LN34,PLANETFITNES,54.05,54.05,54.05,54.05,230,1243150,0.0,-0.0
20368,2022-07-06,P1GR34,THE PROGRESS,324.16,324.16,324.16,324.16,60,2009790,0.0,-0.0
20375,2022-07-06,P2AT34,UIPATH INC,13.89,13.89,13.89,13.89,10,13890,0.0,-0.0
20376,2022-07-06,P2LN34,PLANETFITNES,47.53,47.53,47.53,47.53,20,137830,0.0,-0.0
20378,2022-07-06,P2NB34,PENUMBRA,22.7,22.7,22.7,22.7,10,22700,0.0,-0.0
20390,2022-07-06,PDTC3,PADTEC,3.01,3.01,2.91,3.01,32900,9779400,0.0,3.322259136212613
20398,2022-07-25,P1DT34,PRUDENTIAL F,258.82,258.82,258.82,258.82,10,388230,0.0,-0.0
20402,2022-07-25,P1SA34,PUBLIC STORA,346.61,346.61,346.61,346.61,20,762540,0.0,-0.0
20406,2022-07-25,P2LT34,PALANTIRTECH,17.22,17.22,17.22,17.22,50,86100,0.0,-0.0
20417,2022-07-25,PDGR3,PDG REALT,0.86,0.87,0.85,0.86,422600,36170700,0.0,2.298850574712641
20577,2022-07-13,PTNT4,PETTENATI,6.08,6.17,6.05,6.08,10200,6191000,0.0,1.944894651539708
20625,2022-07-20,R1KU34,ROKU INC,26.4,26.55,26.34,26.4,2060,5442240,0.0,0.7909604519774072
20681,2022-07-06,R1EG34,REGENCY CENT,164.09,164.09,164.09,164.09,280,4594520,0.0,-0.0
20737,2022-07-25,POMO4,MARCOPOLO,2.49,2.53,2.48,2.49,2688900,673947900,0.0,1.9762845849802257
20769,2022-07-20,REDE3,REDE ENERGIA,5.77,5.77,5.77,5.77,100,57700,0.0,-0.0
20833,2022-07-20,REGN34,REGENERON PH,647.1,647.1,647.1,647.1,20,1358910,0.0,-0.0
20912,2022-07-06,RPAD5,ALFA HOLDING,8.29,8.29,8.29,8.29,700,580300,0.0,-0.0
20940,2022-07-20,S1IV34,SVB FINANCIA,589.47,589.47,589.47,589.47,90,5776800,0.0,-0.0
20949,2022-07-20,S1YY34,SYSCO CORP,241.06,241.06,241.06,241.06,30,819600,0.0,-0.0
20953,2022-07-20,S2NA34,SNAP INC,14.09,14.09,14.09,14.09,1490,2109270,0.0,-0.0
20973,2022-07-13,S1YY34,SYSCO CORP,234.63,234.63,234.63,234.63,60,1525090,0.0,-0.0
20977,2022-07-13,S2NA34,SNAP INC,12.51,12.51,12.51,12.51,140,185140,0.0,-0.0
20982,2022-07-13,S2WC34,SWITCH INC,60.72,60.72,60.72,60.72,60,364320,0.0,-0.0
20994,2022-07-06,S1HW34,THE SHERWIN,130.91,130.91,130.91,130.91,10,235630,0.0,-0.0
20995,2022-07-06,S1IV34,SVB FINANCIA,552.16,552.16,552.16,552.16,10,662590,0.0,-0.0
21006,2022-07-06,S2NA34,SNAP INC,12.89,12.89,12.89,12.89,1440,1860020,0.0,-0.0
21043,2022-07-20,SCHW34,SCHWAB,86.29,86.29,86.29,86.29,70,647170,0.0,-0.0
21066,2022-07-13,SCAR3,SAO CARLOS,25.0,25.4,25.0,25.0,1500,3790000,0.0,1.5748031496062964
21177,2022-07-06,SLBG34,SCHLUMBERGER,89.3,89.3,89.3,89.3,150,1401890,0.0,-0.0
21241,2022-07-25,PPLA11,PPLA,4.5,4.5,4.5,4.5,10,5400,0.0,-0.0
21256,2022-07-25,PTNT4,PETTENATI,6.0,6.06,5.99,6.0,4500,2716100,0.0,1.1551155115511413
21289,2022-07-13,T1MU34,T-MOBILE US,366.14,366.14,366.14,366.14,10,439360,0.0,-0.0
21290,2022-07-13,T1OW34,AMERICAN TOW,347.89,347.89,347.89,347.89,30,1287190,0.0,-0.0
21329,2022-07-20,T1SC34,TRACTOR SUPP,562.76,562.76,562.76,562.76,550,31233180,0.0,-0.0
21336,2022-07-20,T2ER34,TERADYNE INC,30.72,30.72,30.72,30.72,130,427000,0.0,-0.0
21371,2022-07-25,R2BL34,ROBLOX CORP,21.24,21.44,20.51,21.24,9800,20716100,0.0,4.337686567164178
21449,2022-07-13,TELB4,TELEBRAS,12.66,12.67,12.66,12.66,700,886300,0.0,0.07892659826361781
21500,2022-07-20,TGTB34,TARGET CORP,854.9,854.9,854.9,854.9,10,1624310,0.0,-0.0
21528,2022-07-06,TJXC34,TJX COMPANIE,315.62,315.62,315.62,315.62,300,9468600,0.0,-0.0
21627,2022-07-20,U1AL34,UNITED AIRLI,111.21,111.21,111.21,111.21,10,111210,0.0,-0.0
21631,2022-07-20,U1RI34,UNITED RENTA,750.3,750.3,750.3,750.3,60,4726890,0.0,-0.0
21634,2022-07-20,UBSG34,UBS GROUP,88.7,88.7,88.7,88.7,140,1295020,0.0,-0.0
21656,2022-07-06,U1NM34,UNUM GROUP,169.0,169.0,169.0,169.0,120,2028000,0.0,-0.0
21658,2022-07-06,U2PS34,UPSTART HOLD,9.02,9.02,9.02,9.02,10,9020,0.0,-0.0
21659,2022-07-06,U2PW34,UPWORK INC,25.45,25.45,25.45,25.45,1000,2545000,0.0,-0.0
21679,2022-07-13,TXSA34,TERNIUMSA,184.32,184.32,184.32,184.32,100,1843200,0.0,-0.0
21682,2022-07-13,U1NM34,UNUM GROUP,175.78,175.78,175.78,175.78,10,175780,0.0,-0.0
21695,2022-07-13,UNIP5,UNIPAR,89.0,89.0,89.0,89.0,200,1780000,0.0,-0.0
21705,2022-07-25,RYTT34,RAYTHEONTECH,84.6,84.6,84.57,84.6,70,659870,0.0,0.035460992907798694
21717,2022-07-25,S1PL34,SPLUNK INC,27.59,27.59,27.59,27.59,1720,4745480,0.0,-0.0
21719,2022-07-25,S1RP34,SAREPTA THER,22.42,22.42,22.42,22.42,100,224200,0.0,-0.0
21720,2022-07-25,S1WK34,STANLEY BLAC,156.64,156.64,156.64,156.64,10,156640,0.0,-0.0
21740,2022-07-20,UPSS34,UPS,63.4,63.4,63.4,63.4,6330,40132200,0.0,-0.0
21754,2022-07-20,V1TA34,VENTAS INC,138.36,138.36,138.36,138.36,3000,41508000,0.0,-0.0
21755,2022-07-20,V2EE34,VEEVASYSTEMS,38.3,38.3,38.3,38.3,40,157030,0.0,-0.0
21756,2022-07-20,V2MW34,VMWARE INC,52.4,52.4,52.4,52.4,60,314400,0.0,-0.0
21913,2022-07-06,VRSN34,VERISIGN INC,238.7,238.7,238.7,238.7,250,5991370,0.0,-0.0
21930,2022-07-13,VIVR3,VIVER,0.65,0.66,0.63,0.65,3250600,210003900,0.0,4.545454545454552
21954,2022-07-25,SHUL4,SCHULZ,4.2,4.31,4.17,4.2,202800,85745500,0.0,3.24825986078886
21994,2022-07-20,W1AB34,WABTEC CORP,235.06,235.06,235.06,235.06,10,352590,0.0,-0.0
21995,2022-07-20,W1BD34,WARNER DISCO,78.27,78.27,78.27,78.27,120,947060,0.0,-0.0
21997,2022-07-20,W1EL34,WELLTOWER IN,223.14,223.14,223.14,223.14,20,446280,0.0,-0.0
21999,2022-07-20,W1MC34,WASTE MANAG,416.56,416.56,416.56,416.56,100,4165600,0.0,-0.0
22019,2022-07-06,W1BO34,WEIBO CORP,31.41,31.41,31.41,31.41,400,1256400,0.0,-0.0
22024,2022-07-06,W1MC34,WASTE MANAG,418.78,418.78,418.78,418.78,10,502530,0.0,-0.0
22025,2022-07-06,W1MG34,WARNER MUSIC,34.05,34.05,34.05,34.05,50,197490,0.0,-0.0
22040,2022-07-06,WIZS3,WIZ S.A.,7.52,7.79,7.36,7.52,978900,735260900,0.0,5.519897304236199
22045,2022-07-13,W1AB34,WABTEC CORP,220.04,220.04,220.04,220.04,10,264040,0.0,-0.0
22050,2022-07-13,W1MG34,WARNER MUSIC,34.18,34.18,34.18,34.18,30,109370,0.0,-0.0
22051,2022-07-13,W1SO34,WATSCO INC,54.2,54.2,54.2,54.2,20,135500,0.0,-0.0
22062,2022-07-13,WHRL3,WHIRLPOOL,4.66,4.67,4.66,4.66,700,326500,0.0,0.21413276231262435
22136,2022-07-06,WLMM4,WLM IND COM,20.5,20.5,20.5,20.5,300,615000,0.0,-0.0
22164,2022-07-06,Z2SC34,ZSCALER INC,29.7,29.7,29.28,29.7,510,1526420,0.0,1.4141414141414121
22172,2022-07-25,T2PX34,TEMPUR SEALY,33.7,33.7,33.7,33.7,60,202200,0.0,-0.0
22228,2022-07-20,YUMR34,YUM BRANDS,330.9,330.9,330.9,330.9,40,1389780,0.0,-0.0
22243,2022-07-21,A1BM34,ABIOMED INC,389.5,389.5,389.5,389.5,100,3895000,0.0,-0.0
22250,2022-07-21,A1LB34,ALBEMARLE CO,1232.44,1232.44,1232.44,1232.44,60,7394640,0.0,-0.0
22301,2022-07-07,A1BM34,ABIOMED INC,357.3,357.3,357.3,357.3,200,7146000,0.0,-0.0
22303,2022-07-07,A1EG34,AEGON NV,22.15,22.15,22.15,22.15,200,443000,0.0,-0.0
22313,2022-07-07,A1NE34,ARISTA NETWO,136.89,136.89,136.89,136.89,30,465420,0.0,-0.0
22330,2022-07-14,A1IV34,APARTMENT IN,37.16,37.16,37.16,37.16,10,40870,0.0,-0.0
22332,2022-07-14,A1LB34,ALBEMARLE CO,1061.89,1061.89,1061.89,1061.89,40,4247560,0.0,-0.0
22334,2022-07-14,A1LN34,ALNYLAM PHAR,37.76,37.76,37.76,37.76,340,1283840,0.0,-0.0
22336,2022-07-14,A1MP34,AMERIPRISE F,301.32,301.32,301.32,301.32,10,361580,0.0,-0.0
22338,2022-07-14,A1MX34,AMERICAMOVIL,50.28,50.28,50.28,50.28,1940,9754320,0.0,-0.0
22340,2022-07-14,A1PA34,APA CORP,172.35,172.35,172.35,172.35,370,6376950,0.0,-0.0
22346,2022-07-14,A1VB34,AVALONBAY CO,256.29,256.29,256.29,256.29,370,9482730,0.0,-0.0
22382,2022-07-21,A1NE34,ARISTA NETWO,144.48,144.48,144.48,144.48,260,3785370,0.0,-0.0
22383,2022-07-21,A1PA34,APA CORP,182.06,182.06,182.06,182.06,190,3459140,0.0,-0.0
22385,2022-07-21,A1RE34,ALEXANDRIA R,202.17,202.17,202.17,202.17,50,1010850,0.0,-0.0
22415,2022-07-07,A2RE34,ARES MANAGEM,33.0,33.0,33.0,33.0,120,415800,0.0,-0.0
22458,2022-07-14,ABUD34,AB INBEV,49.54,49.54,49.54,49.54,3250,16100500,0.0,-0.0
22538,2022-07-14,AHEB6,SPTURIS,33.0,33.0,33.0,33.0,100,330000,0.0,-0.0
22544,2022-07-14,ALPA3,ALPARGATAS,15.8,15.8,15.8,15.8,22500,35550000,0.0,-0.0
22548,2022-07-14,ALPK3,ESTAPAR,1.71,1.8,1.71,1.71,56300,9859700,0.0,5.000000000000004
22560,2022-07-14,AMAR3,LOJAS MARISA,2.18,2.3,2.15,2.18,6242600,1382854700,0.0,6.521739130434778
22598,2022-07-07,AMGN34,AMGEN,47.0,47.34,46.89,47.0,1630,7701380,0.0,0.9505703422053258
22605,2022-07-25,VFCO34,VF CORP,127.68,127.68,127.68,127.68,10,242590,0.0,-0.0
22649,2022-07-21,ARML3,ARMAC,11.24,11.6,10.94,11.24,388500,435645300,0.0,5.689655172413799
22720,2022-07-14,AVLL3,ALPHAVILLE,20.99,20.99,20.99,20.99,500,1049500,0.0,-0.0
22742,2022-07-25,W1BO34,WEIBO CORP,26.62,26.62,26.62,26.62,20,66550,0.0,-0.0
22744,2022-07-25,W1IX34,WIX.COM LTD,10.68,10.68,10.68,10.68,2410,2573880,0.0,-0.0
22746,2022-07-25,W1MG34,WARNER MUSIC,37.8,37.8,37.8,37.8,70,268380,0.0,-0.0
22765,2022-07-21,AZEV3,AZEVEDO,3.07,3.11,2.97,3.07,26700,8112800,0.0,4.501607717041789
22775,2022-07-21,B1DX34,BECTON DICKI,262.0,262.0,262.0,262.0,10,262000,0.0,-0.0
22786,2022-07-25,WGBA34,WALGREENS,105.67,105.67,105.67,105.67,10,105670,0.0,-0.0
22824,2022-07-14,B1CS34,BARCLAYS PLC,38.02,38.02,38.02,38.02,2140,8136280,0.0,-0.0
22828,2022-07-14,B1RF34,BROADRIDGE F,197.0,197.0,197.0,197.0,20,433400,0.0,-0.0
22845,2022-07-14,BAZA3,AMAZONIA,38.5,38.5,38.5,38.5,600,2310000,0.0,-0.0
22851,2022-07-07,B1AX34,BAXTER INTER,174.06,174.06,174.06,174.06,20,382930,0.0,-0.0
22852,2022-07-07,B1GN34,BEIGENE LTD,39.76,39.76,39.76,39.76,50,198800,0.0,-0.0
22860,2022-07-07,B2UR34,BURLINGTONST,27.55,27.55,27.55,27.55,90,261720,0.0,-0.0
22867,2022-07-07,BAER39,US AEROSPACE,26.56,26.56,26.56,26.56,4040,10743520,0.0,-0.0
22873,2022-07-07,BAUH4,EXCELSIOR,77.0,81.0,77.0,77.0,2500,19472700,0.0,4.938271604938271
22888,2022-07-21,BAUH4,EXCELSIOR,72.94,72.94,72.94,72.94,400,2917600,0.0,-0.0
22934,2022-07-26,A1LG34,ALIGN TECHNO,336.65,336.65,336.65,336.65,170,5723050,0.0,-0.0
22936,2022-07-26,A1LN34,ALNYLAM PHAR,37.63,37.63,37.63,37.63,440,1655720,0.0,-0.0
22952,2022-07-07,BBSE3,BBSEGURIDADE,25.46,25.62,25.25,25.46,3600800,-2147483648,0.0,1.4441842310694786
22986,2022-07-14,BBYY34,BEST BUY,388.32,388.32,388.32,388.32,30,1164960,0.0,-0.0
23002,2022-07-26,A1MX34,AMERICAMOVIL,49.33,49.33,49.33,49.33,950,4686350,0.0,-0.0
23003,2022-07-26,A1NE34,ARISTA NETWO,137.34,137.41,137.34,137.34,10,151130,0.0,0.05094243504839557
23005,2022-07-26,A1RE34,ALEXANDRIA R,208.68,208.68,208.68,208.68,210,4382280,0.0,-0.0
23007,2022-07-26,A1SN34,ASCENDIS PHA,30.93,30.93,30.93,30.93,10,46390,0.0,-0.0
23008,2022-07-26,A1TH34,AUTOHOME INC,19.72,19.72,19.72,19.72,1120,2208640,0.0,-0.0
23015,2022-07-26,A2MC34,AMC ENTERT H,12.61,12.61,12.61,12.61,1330,1677130,0.0,-0.0
23063,2022-07-21,BEWC39,MSCI CANADA,46.4,46.4,46.4,46.4,6530,30327040,0.0,-0.0
23073,2022-07-07,BEFA39,MSCI EAFE,41.5,41.5,41.5,41.5,50030,207649400,0.0,-0.0
23075,2022-07-07,BEGU39,TRUSTMSCI US,46.42,46.42,46.42,46.42,4400,20443360,0.0,-0.0
23078,2022-07-07,BEWC39,MSCI CANADA,45.05,45.05,45.05,45.05,34020,153296140,0.0,-0.0
23086,2022-07-07,BEWW39,MSCI MEXICO,61.96,61.96,61.96,61.96,3960,24591920,0.0,-0.0
23088,2022-07-07,BEWZ39,MSCI BRAZIL,48.57,48.57,48.57,48.57,200,971400,0.0,-0.0
23100,2022-07-14,BEES3,BANESTES,5.06,5.07,5.02,5.06,7400,3737900,0.0,0.9861932938856177
23105,2022-07-14,BEFV39,MSCIEAFEVALU,37.2,37.2,37.2,37.2,8100,30132000,0.0,-0.0
23107,2022-07-14,BEMV39,MSCIEMMRKMI,48.75,48.75,48.72,48.75,30000,146220000,0.0,0.061538461538468425
23109,2022-07-14,BEWA39,MSCIAUSTRALI,37.33,37.33,37.33,37.33,5200,19411600,0.0,-0.0
23110,2022-07-14,BEWC39,MSCI CANADA,43.46,43.46,43.46,43.46,9200,39983200,0.0,-0.0
23122,2022-07-14,BGWH39,COREDIVGROWT,51.05,51.05,51.05,51.05,40,245040,0.0,-0.0
23131,2022-07-21,BEWW39,MSCI MEXICO,62.29,62.29,62.29,62.29,1240,7748870,0.0,-0.0
23134,2022-07-21,BFXI39,CHINALARGECA,35.2,35.2,35.2,35.2,41390,145724480,0.0,-0.0
23136,2022-07-21,BGRT39,GLOBAL REIT,45.35,45.35,45.35,45.35,160,748270,0.0,-0.0
23148,2022-07-21,BIHI39,USMEDICDEVIC,8.24,8.24,8.24,8.24,60,54380,0.0,-0.0
23149,2022-07-21,BIIB34,BIOGEN,195.6,195.6,195.6,195.6,480,9388800,0.0,-0.0
23150,2022-07-21,BIJH39,CORE MIDCAP,65.94,65.94,65.94,65.94,3320,21892080,0.0,-0.0
23160,2022-07-07,BIBB39,ICE BIOTECH,44.88,44.88,44.88,44.88,20110,90262650,0.0,-0.0
23163,2022-07-07,BIEF39,COREMSCIEAFE,39.24,39.24,39.24,39.24,10,43160,0.0,-0.0
23167,2022-07-07,BIHI39,USMEDICDEVIC,7.87,7.87,7.87,7.87,5760,4540200,0.0,-0.0
23168,2022-07-07,BIJH39,CORE MIDCAP,62.1,62.1,62.1,62.1,2930,18207720,0.0,-0.0
23170,2022-07-07,BILF39,LATIN AMER40,40.06,40.06,40.06,40.06,5500,22033000,0.0,-0.0
23179,2022-07-07,BIWF39,RUSSEL1000GR,49.06,49.06,49.06,49.06,2720,13383560,0.0,-0.0
23180,2022-07-07,BIWM39,RUSSELL 2000,46.81,46.81,46.81,46.81,30,168510,0.0,-0.0
23184,2022-07-07,BIYG39,USFINANCSERV,40.64,40.64,40.64,40.64,50,203200,0.0,-0.0
23185,2022-07-07,BIYT39,BKR 7 10 YRT,55.66,55.66,55.66,55.66,30,211500,0.0,-0.0
23222,2022-07-21,BIVW39,SP500GROWTH,44.22,44.22,44.22,44.22,1040,4607720,0.0,-0.0
23223,2022-07-21,BIWF39,RUSSEL1000GR,52.03,52.03,52.03,52.03,2850,14870170,0.0,-0.0
23227,2022-07-21,BIYF39,US FINANCIAL,26.71,26.71,26.71,26.71,290,793280,0.0,-0.0
23245,2022-07-21,BLUT4,B TECH EQI,0.5,0.51,0.49,0.5,242800,12149500,0.0,3.9215686274509887
23267,2022-07-07,BMEB3,MERC BRASIL,11.05,11.05,11.05,11.05,100,110500,0.0,-0.0
23279,2022-07-07,BNBR3,NORD BRASIL,68.0,68.0,68.0,68.0,600,4080000,0.0,-0.0
23291,2022-07-14,BLUT4,B TECH EQI,0.49,0.5,0.49,0.49,153400,7568600,0.0,2.0000000000000018
23296,2022-07-14,BMGB4,BANCO BMG,2.39,2.39,2.31,2.39,479300,113227100,0.0,3.347280334728031
23309,2022-07-14,BOBR4,BOMBRIL,1.23,1.25,1.22,1.23,40300,4963100,0.0,2.400000000000002
23366,2022-07-07,BPAN4,BANCO PAN,6.63,6.85,6.57,6.63,3736900,-2147483648,0.0,4.0875912408758985
23373,2022-07-07,BQUA39,MSCIUSQUAL F,41.27,41.27,41.27,41.27,5740,23688980,0.0,-0.0
23396,2022-07-14,BQCL39,FT NSQ GREEN,34.79,34.79,34.79,34.79,1700,5914300,0.0,-0.0
23397,2022-07-14,BQUA39,MSCIUSQUAL F,40.28,40.28,40.28,40.28,230,926440,0.0,-0.0
23416,2022-07-21,BQUA39,MSCIUSQUAL F,43.07,43.07,43.07,43.07,1620,6994560,0.0,-0.0
23417,2022-07-21,BQYL39,GX NASDAQ100,33.48,33.48,33.48,33.48,2770,9294040,0.0,-0.0
23478,2022-07-14,BRIV4,ALFA INVEST,6.6,6.6,6.6,6.6,100,66000,0.0,-0.0
23484,2022-07-14,BRKM6,BRASKEM,23.9,23.9,23.9,23.9,100,239000,0.0,-0.0
