,data_pregao,cod_acao,nome_emp,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,qtd_negocios,vol_financeiro
28391,2022-07-14,Z1OM34,ZOOM VIDEO,22.05,22.05,21.0,21.0,4480,9611480
28392,2022-07-14,Z1TS34,ZOETIS INC,232.03,232.03,231.08,231.08,530,12293640
28393,2022-07-14,Z2EN34,ZENDESK INC,26.87,26.87,26.87,26.87,0,2680
28394,2022-07-14,Z2SC34,ZSCALER INC,26.5,26.5,26.5,26.5,10,45050
28396,2022-07-26,LJQQ3,QUERO-QUERO,5.49,5.49,5.35,5.4,1931500,1043544600
28400,2022-07-26,LMTB34,LOCKHEED,2148.56,2148.56,2121.39,2121.39,50,11677000
28401,2022-07-26,LOGG3,LOG COM PROP,18.55,18.61,17.96,18.19,372300,676347300
28403,2022-07-26,LOGN3,LOG-IN,31.7,31.87,30.6,30.61,190000,586883900
28405,2022-07-26,LOWC34,LOWES COMPA,504.92,510.49,500.02,505.86,400,20204820
28406,2022-07-26,LPSB3,LOPES BRASIL,2.8,2.8,2.71,2.72,193200,52875900
28408,2022-07-26,LREN3,LOJAS RENNER,24.68,24.72,23.82,24.04,7104200,-2147483648
28413,2022-07-26,LUXM4,TREVISA,79.34,79.39,78.25,79.39,700,5530000
28416,2022-07-26,LVTC3,WDC NETWORKS,7.87,7.93,7.5,7.7,120300,92449800
28418,2022-07-26,LWSA3,LOCAWEB,6.44,6.52,6.2,6.34,9384200,-2147483648
28420,2022-07-26,M1AA34,MID-AMERICA,232.63,232.63,231.15,231.15,200,4675710
28421,2022-07-26,M1CB34,MOLSON COORS,311.18,311.4,311.18,311.4,70,2178700
28422,2022-07-26,M1CK34,MCKESSON COR,453.78,453.78,453.78,453.78,30,1361340
28423,2022-07-26,M1DB34,MONGODB INC,71.3,71.74,71.3,71.74,11610,82994120
28424,2022-07-26,M1GM34,MGM RESORTS,160.61,160.61,160.61,160.61,460,7388060
28425,2022-07-26,M1NS34,MONSTER BEVE,64.09,64.31,63.91,63.91,11620,74608630
28426,2022-07-26,M1PC34,MARATHON PET,471.84,471.84,468.0,469.44,40,1973320
28435,2022-07-07,MRSA5B,MRS LOGIST,25.06,25.06,25.06,25.06,200,501200
28437,2022-07-07,MRSA6B,MRS LOGIST,25.06,25.06,25.06,25.06,200,501200
28441,2022-07-08,A1AP34,ADVANCE AUTO,60.34,60.34,60.01,60.01,6970,42070600
28442,2022-07-08,A1BB34,ABB LTD,35.92,35.92,35.36,35.36,590,2118980
28443,2022-07-08,A1CR34,AMCOR PLC,66.0,66.08,65.33,65.33,30,242110
28444,2022-07-08,A1EG34,AEGON NV,22.39,22.41,22.39,22.41,0,6710
28445,2022-07-08,A1ES34,AES CORP,113.55,113.55,112.86,112.97,90,1027530
28446,2022-07-08,A1IV34,APARTMENT IN,35.92,35.92,34.82,34.82,50,178620
28447,2022-07-08,A1KA34,AKAMAI TECHN,40.72,40.72,40.35,40.35,800,3232070
28448,2022-07-08,A1LB34,ALBEMARLE CO,1082.84,1082.84,1082.84,1082.84,50,5414200
28449,2022-07-08,A1LG34,ALIGN TECHNO,344.4,344.75,342.21,342.21,230,8008520
28450,2022-07-08,A1LL34,BREAD FINAN,50.5,50.5,50.5,50.5,0,5050
28451,2022-07-08,A1LN34,ALNYLAM PHAR,40.1,40.1,40.1,40.1,510,2045100
28452,2022-07-08,A1MD34,ADVANCED MIC,415.0,422.88,413.64,419.87,370,15502240
28453,2022-07-08,A1MP34,AMERIPRISE F,312.96,313.92,312.96,313.92,10,502110
28454,2022-07-08,A1MT34,APPLIED MATE,482.24,482.24,477.64,479.34,170,8534430
28455,2022-07-08,A1MX34,AMERICAMOVIL,52.02,52.02,52.02,52.02,540,2809080
28456,2022-07-08,A1NE34,ARISTA NETWO,136.15,136.63,136.15,136.63,20,396100
28457,2022-07-08,A1PA34,APA CORP,189.0,189.0,182.34,183.34,170,3147470
28458,2022-07-29,M1RN34,MODERNA INC,82.97,85.2,82.97,84.56,26790,226113130
28459,2022-07-29,M1RO34,MARATHON OIL,127.08,129.12,127.08,127.76,420,5467060
28460,2022-07-29,M1TA34,META PLAT,29.8,29.8,28.74,29.45,801950,-2147483648
28461,2022-07-29,M1TT34,MARRIOTT INT,205.71,205.71,205.71,205.71,20,555410
28462,2022-07-29,M1UF34,MITSUBISHI U,29.13,29.13,29.13,29.13,0,11650
28463,2022-07-29,M2AS34,MASIMO CORP,24.95,24.95,24.69,24.69,10,39760
28464,2022-07-29,M2KS34,MKS INSTRUME,34.0,34.0,34.0,34.0,0,13600
28465,2022-07-29,M2PW34,MEDICAL P TR,44.04,44.56,44.04,44.56,160,725580
28466,2022-07-29,M2RV34,MARVELL TEC,28.54,28.54,28.54,28.54,20,62780
28467,2022-07-29,M2ST34,MICROSTRATEG,20.36,20.84,19.88,20.1,2040,4107270
28468,2022-07-29,MACY34,MACY S,89.8,91.35,89.73,91.35,3610,32473040
28471,2022-07-29,MATD3,MATER DEI,8.06,8.28,7.97,8.16,212400,173551000
28474,2022-07-29,MBLY3,MOBLY,2.45,2.48,2.38,2.48,875800,213403000
28478,2022-07-29,MCDC34,MCDONALDS,68.29,69.8,67.95,68.94,7390,50523250
28481,2022-07-29,MCOR34,MOODYS CORP,399.6,401.6,399.6,401.6,30,1525880
28482,2022-07-29,MDIA3,M.DIASBRANCO,31.29,31.45,30.85,31.15,862700,-2147483648
28484,2022-07-29,MDLZ34,MONDELEZ INT,166.44,166.44,165.75,165.75,0,49860
28485,2022-07-29,MDNE3,MOURA DUBEUX,5.25,5.4,5.2,5.3,147300,77995800
28487,2022-07-29,MDTC34,MEDTRONIC,246.0,246.0,239.72,239.72,10,362620
28488,2022-07-29,MEAL3,IMC S/A,1.6,1.65,1.58,1.65,1936800,312828600
28499,2022-07-15,A1AP34,ADVANCE AUTO,63.84,63.84,63.49,63.49,4760,30265710
28500,2022-07-15,A1BB34,ABB LTD,36.17,36.17,36.17,36.17,0,3610
28501,2022-07-15,A1CR34,AMCOR PLC,67.76,67.76,67.23,67.41,450,3095370
28502,2022-07-15,A1EE34,AMEREN CORP,235.98,235.98,235.98,235.98,40,943920
28503,2022-07-15,A1EN34,ALLIANT ENER,314.19,315.75,313.47,314.18,90,3079390
28504,2022-07-15,A1ES34,AES CORP,107.34,107.34,107.34,107.34,0,10730
28505,2022-07-15,A1IV34,APARTMENT IN,37.8,37.88,37.8,37.8,0,18900
28506,2022-07-15,A1LL34,BREAD FINAN,53.65,55.0,53.65,55.0,20,125180
28507,2022-07-15,A1MD34,ADVANCED MIC,433.86,438.0,425.0,437.54,990,42893610
28508,2022-07-15,A1MP34,AMERIPRISE F,311.4,311.4,310.64,310.64,0,186460
28509,2022-07-15,A1MT34,APPLIED MATE,490.82,507.1,490.82,507.1,20,1212230
28510,2022-07-15,A1MX34,AMERICAMOVIL,50.45,50.45,50.45,50.45,0,5040
28511,2022-07-15,A1NE34,ARISTA NETWO,137.74,137.74,137.74,137.74,10,261700
28512,2022-07-15,A1PA34,APA CORP,170.0,170.0,170.0,170.0,70,1275000
28513,2022-07-15,A1RE34,ALEXANDRIA R,190.57,190.57,190.57,190.57,0,38110
28514,2022-07-15,A1TH34,AUTOHOME INC,18.3,18.4,18.3,18.4,1000,1831840
28515,2022-07-15,A1TM34,ATMOS ENERGY,303.3,303.31,302.29,302.77,100,3088660
28516,2022-07-15,A1UA34,ANGLOGOLD AS,18.66,18.66,18.54,18.57,10,22280
28517,2022-07-15,A1UT34,AUTODESK INC,237.89,237.89,237.82,237.82,0,95130
28518,2022-07-15,A1VB34,AVALONBAY CO,259.03,259.03,259.03,259.03,40,1036120
28519,2022-07-15,A1YX34,ALTERYX INC,13.02,13.02,13.02,13.02,0,1300
28520,2022-07-08,A1RE34,ALEXANDRIA R,193.84,193.84,193.84,193.84,380,7365920
28521,2022-07-08,A1TH34,AUTOHOME INC,20.0,20.19,19.88,20.19,1420,2868740
28522,2022-07-08,A1UA34,ANGLOGOLD AS,19.84,19.84,19.67,19.67,150,297870
28523,2022-07-08,A1UT34,AUTODESK INC,237.73,237.8,237.03,237.03,180,4361650
28524,2022-07-08,A1VB34,AVALONBAY CO,252.07,252.07,252.07,252.07,10,252070
28525,2022-07-08,A1YX34,ALTERYX INC,13.7,13.77,13.7,13.77,280,388300
28526,2022-07-08,A1ZN34,ASTRAZENECA,59.63,59.63,58.42,58.69,1700,10024390
28527,2022-07-08,A2LC34,ALCON INC,37.44,37.44,37.44,37.44,10330,38690490
28528,2022-07-08,A2MC34,AMC ENTERT H,13.23,13.35,12.93,12.93,2440,3164880
28529,2022-07-08,A2MR34,AMYRIS INC,11.99,12.09,11.99,12.09,0,2400
28530,2022-07-08,A2RE34,ARES MANAGEM,32.23,32.23,32.23,32.23,2580,8334670
28531,2022-07-08,A2VL34,AVALARA INC,30.28,30.28,30.28,30.28,0,9080
28532,2022-07-08,A2XO34,AXON ENTERPR,28.1,28.1,28.1,28.1,0,2810
28533,2022-07-08,AALL34,AMERICAN AIR,74.11,75.7,73.2,73.42,8350,62002090
28534,2022-07-08,AALR3,ALLIAR,20.01,20.31,20.01,20.19,445000,899720900
28536,2022-07-08,AAPL34,APPLE,77.34,78.06,76.84,77.31,151560,1173130300
28537,2022-07-08,ABBV34,ABBVIE,815.91,815.91,806.62,806.62,240,19440470
28538,2022-07-08,ABCB4,ABC BRASIL,15.51,16.4,15.51,15.75,796700,1256204700
28541,2022-07-08,ABEV3,AMBEV S/A,14.24,14.36,14.12,14.31,13974800,-2147483648
28543,2022-07-08,ABTT34,ABBOTT,145.12,145.12,144.37,144.37,580,8508360
28544,2022-07-08,ABUD34,AB INBEV,48.62,48.62,48.62,48.62,2730,13273260
28545,2022-07-08,ACNB34,ACCENTURE,1466.42,1466.42,1466.42,1466.42,150,21996300
28547,2022-07-08,ADBE34,ADOBE INC,41.16,41.23,40.88,40.89,7110,29132020
28548,2022-07-08,AERI3,AERIS,2.78,2.83,2.63,2.66,2377300,642803500
28550,2022-07-08,AESB3,AES BRASIL,10.82,10.96,10.69,10.71,685700,739665700
28552,2022-07-29,MEGA3,OMEGAENERGIA,12.58,12.58,12.15,12.31,1265000,1557759700
28554,2022-07-29,MELI34,MERCADOLIBRE,35.12,35.68,34.26,35.07,786140,-2147483648
28555,2022-07-29,MELK3,MELNICK,3.91,3.97,3.89,3.96,136100,53591000
28557,2022-07-29,MERC3,MERC FINANC,20.0,20.25,20.0,20.24,800,1616000
28561,2022-07-29,METB34,METLIFE INC,329.02,330.53,328.11,329.13,90,3127670
28565,2022-07-29,MGEL4,MANGELS INDL,15.7,15.7,15.7,15.7,2900,4553000
28570,2022-07-29,MGLU3,MAGAZ LUIZA,2.74,2.77,2.57,2.58,167546200,-2147483648
28572,2022-07-29,MILS3,MILLS,7.67,7.89,7.63,7.7,1327600,1032048900
28574,2022-07-29,MLAS3,MULTILASER,4.28,4.55,4.28,4.4,1430400,632837300
28576,2022-07-29,MMMC34,3M,182.03,186.12,181.44,185.4,630,11771930
28577,2022-07-29,MNDL3,MUNDIAL,25.97,26.45,25.8,26.45,3500,9092700
28579,2022-07-29,MNPR3,MINUPAR,6.4,6.5,6.25,6.4,32400,20650400
28581,2022-07-29,MOAR3,MONT ARANHA,464.0,485.0,460.0,485.0,700,32729800
28582,2022-07-15,A1ZN34,ASTRAZENECA,58.72,60.54,58.72,60.48,1120,6725850
28583,2022-07-15,A2LC34,ALCON INC,38.28,38.28,38.28,38.28,4040,15491910
28584,2022-07-15,A2RE34,ARES MANAGEM,32.79,32.92,32.79,32.92,80,273220
28585,2022-07-15,A2XO34,AXON ENTERPR,28.62,28.62,28.62,28.62,0,2860
28586,2022-07-15,AALL34,AMERICAN AIR,78.3,78.33,77.03,78.33,170,1390400
28587,2022-07-15,AALR3,ALLIAR,19.96,20.0,19.79,19.83,126100,250458600
28589,2022-07-15,AAPL34,APPLE,80.65,81.83,79.88,80.58,201370,1627381470
28590,2022-07-15,ABBV34,ABBVIE,830.25,830.25,825.74,829.0,130,10848030
28591,2022-07-15,ABCB4,ABC BRASIL,15.13,15.62,14.94,15.62,564800,870801300
28594,2022-07-15,ABEV3,AMBEV S/A,14.81,14.88,14.57,14.59,25341500,-2147483648
28596,2022-07-15,ABTT34,ABBOTT,145.03,146.79,145.03,146.79,10,204450
28597,2022-07-15,ABUD34,AB INBEV,49.2,49.2,49.2,49.2,0,9840
28599,2022-07-15,ADBE34,ADOBE INC,40.72,41.55,40.7,40.85,10280,42039330
28600,2022-07-15,ADPR34,AUTOMATIC DT,581.8,581.8,581.8,581.8,0,116360
28601,2022-07-15,AERI3,AERIS,2.68,2.78,2.62,2.74,1595500,432822700
28603,2022-07-15,AESB3,AES BRASIL,10.51,10.55,10.33,10.51,1109200,1160133800
28606,2022-07-15,AFLT3,AFLUENTE T,8.81,8.81,8.8,8.8,300,264200
28610,2022-07-15,AGRO3,BRASILAGRO,22.58,22.94,22.25,22.45,444400,1003522400
28612,2022-07-15,AGXY3,AGROGALAXY,7.42,7.62,7.35,7.37,91100,67954100
28615,2022-07-08,AFLT3,AFLUENTE T,9.38,9.38,9.38,9.38,100,93800
28619,2022-07-08,AGRO3,BRASILAGRO,23.8,23.9,23.44,23.58,408400,963291200
28621,2022-07-08,AGXY3,AGROGALAXY,7.86,8.22,7.81,7.85,72800,58468900
28624,2022-07-08,AIRB34,AIRBNB,25.9,25.9,25.07,25.53,1940,4965880
28625,2022-07-08,ALLD3,ALLIED,9.86,10.22,9.86,10.0,28500,28516100
28628,2022-07-08,ALPA3,ALPARGATAS,17.5,17.5,17.43,17.43,400,697900
28630,2022-07-08,ALPA4,ALPARGATAS,20.72,21.06,20.18,20.54,1431100,-2147483648
28632,2022-07-08,ALPK3,ESTAPAR,1.71,1.8,1.71,1.79,118100,20732500
28634,2022-07-08,ALSO3,ALIANSCSONAE,16.65,17.03,16.53,16.81,1686100,-2147483648
28637,2022-07-08,ALUP3,ALUPAR,8.86,8.98,8.86,8.97,8400,7508100
28639,2022-07-08,ALUP4,ALUPAR,8.89,8.96,8.82,8.9,8000,7108500
28641,2022-07-08,ALUP11,ALUPAR,26.43,26.87,26.43,26.6,1206600,-2147483648
28646,2022-07-15,AIRB34,AIRBNB,24.6,25.8,24.6,25.8,5560,14120500
28647,2022-07-15,ALLD3,ALLIED,9.49,9.7,9.4,9.49,35400,33765900
28650,2022-07-15,ALPA3,ALPARGATAS,15.7,15.7,15.41,15.5,1400,2168800
28652,2022-07-15,ALPA4,ALPARGATAS,18.5,18.59,17.98,17.98,1820100,-2147483648
28654,2022-07-15,ALPK3,ESTAPAR,1.77,2.35,1.77,2.2,402000,85331100
28656,2022-07-15,ALSO3,ALIANSCSONAE,16.11,16.21,15.86,16.05,729300,1171130500
28659,2022-07-15,ALUP3,ALUPAR,9.0,9.0,8.88,8.95,9200,8238000
28661,2022-07-15,ALUP4,ALUPAR,8.79,8.9,8.73,8.85,6300,5538800
28663,2022-07-15,ALUP11,ALUPAR,26.56,26.75,26.37,26.75,610200,1625976900
28666,2022-07-15,AMAR3,LOJAS MARISA,2.18,2.2,2.08,2.11,3585100,764610800
28670,2022-07-15,AMBP3,AMBIPAR,23.04,23.86,22.51,23.83,811200,1894714900
28672,2022-07-15,AMER3,AMERICANAS,16.89,16.94,16.3,16.32,6203700,-2147483648
28674,2022-07-15,AMGN34,AMGEN,47.7,48.25,47.52,47.99,4250,20411420
28675,2022-07-29,MODL3,MODALMAIS,3.35,3.52,3.29,3.44,6200,2128800
28677,2022-07-29,MODL4,MODALMAIS,2.6,2.74,2.54,2.74,10800,2880500
28679,2022-07-29,MODL11,MODALMAIS,8.69,9.01,8.53,8.98,240900,213408900
28681,2022-07-29,MOOO34,ALTRIA GROUP,227.74,228.99,227.01,227.07,140,3348870
28684,2022-07-29,MOSC34,MOSAIC CO,132.61,136.32,131.95,135.67,4850,65296730
28685,2022-07-29,MOVI3,MOVIDA,12.92,12.99,12.61,12.7,2627000,-2147483648
28687,2022-07-29,MRCK34,MERCK,58.48,59.16,57.38,57.8,22880,131930130
28688,2022-07-29,MRFG3,MARFRIG,13.27,13.48,12.99,13.2,5801900,-2147483648
28690,2022-07-29,MRVE3,MRV,9.36,9.42,9.08,9.16,3663000,-2147483648
28692,2022-07-29,MSBR34,MORGAN STAN,86.13,87.75,86.13,87.03,1540,13492800
28693,2022-07-29,MSCD34,MASTERCARD,59.43,59.55,58.62,58.92,21900,129354440
28694,2022-07-29,MSFT34,MICROSOFT,59.74,60.78,59.63,60.57,91500,552153620
28695,2022-07-29,MTRE3,MITRE REALTY,4.9,5.0,4.8,4.91,522100,254890900
28697,2022-07-29,MTSA4,METISA,37.29,37.3,37.29,37.3,500,1864700
28699,2022-07-29,MULT3,MULTIPLAN,24.85,24.9,23.6,23.8,6774200,-2147483648
28701,2022-07-29,MUTC34,MICRON TECHN,317.58,322.21,315.8,321.59,2570,82147020
28705,2022-07-29,MYPK3,IOCHP-MAXION,15.51,15.69,15.41,15.67,1240700,1932438800
28706,2022-07-08,AMAR3,LOJAS MARISA,2.03,2.12,2.01,2.11,6190800,1284738900
28710,2022-07-08,AMBP3,AMBIPAR,24.36,25.51,24.36,24.57,1961500,-2147483648
28712,2022-07-08,AMER3,AMERICANAS,15.44,15.94,15.07,15.8,19022700,-2147483648
28714,2022-07-08,AMGN34,AMGEN,47.0,47.06,46.65,46.65,5550,26087550
28715,2022-07-08,AMZO34,AMAZON,3.94,3.94,3.85,3.86,2317270,900964870
28716,2022-07-08,ANIM3,ANIMA,4.32,4.39,4.19,4.32,2037000,877536200
28718,2022-07-08,APER3,ALPER S.A.,26.43,27.68,26.09,27.26,98700,267936200
28722,2022-07-08,ARML3,ARMAC,12.06,12.49,11.8,12.05,286200,346300100
28724,2022-07-08,ARMT34,ARCELOR,58.8,59.46,58.19,58.3,820,4803070
28726,2022-07-08,ARZZ3,AREZZO CO,71.94,74.47,71.58,72.3,1031800,-2147483648
28728,2022-07-08,ASAI3,ASSAI,15.3,15.39,14.96,15.28,3792400,-2147483648
28731,2022-07-08,ASML34,ASML HOLD,2381.38,2381.38,2377.2,2377.2,130,32570560
28734,2022-07-08,ATOM3,ATOMPAR,2.6,2.62,2.59,2.62,2700,703100
28736,2022-07-08,ATTB34,ATT INC,37.56,37.56,36.45,36.45,8730,31881710
28737,2022-07-15,AMZO34,AMAZON,3.84,3.98,3.84,3.87,5773560,-2147483648
28738,2022-07-15,ANIM3,ANIMA,4.42,4.59,4.37,4.54,15082500,-2147483648
28740,2022-07-15,APER3,ALPER S.A.,27.8,28.5,27.2,28.5,11800,32614000
28745,2022-07-15,ARML3,ARMAC,10.55,10.86,10.02,10.64,412300,433987700
28747,2022-07-15,ARMT34,ARCELOR,58.29,58.57,58.29,58.57,0,29220
28749,2022-07-15,ARZZ3,AREZZO CO,72.59,74.94,71.43,74.4,1457700,-2147483648
28751,2022-07-15,ASAI3,ASSAI,15.4,15.74,15.12,15.58,3973400,-2147483648
28754,2022-07-15,ASML34,ASML HOLD,2530.0,2530.0,2530.0,2530.0,0,253000
28757,2022-07-15,ATOM3,ATOMPAR,2.44,2.47,2.38,2.43,24200,5823200
28760,2022-07-15,ATTB34,ATT INC,36.81,37.29,36.48,36.84,7860,29063340
28761,2022-07-15,ATVI34,ACTIVISION,413.24,417.92,413.24,417.92,10,792590
28762,2022-07-15,AURA33,AURA 360,28.29,28.94,27.75,28.94,61050,172887790
28763,2022-07-15,AURE3,AUREN,14.01,14.02,13.54,13.8,2342600,-2147483648
28765,2022-07-15,AVGO34,BROADCOM INC,76.14,76.14,75.73,75.73,200,1537400
28766,2022-07-15,AVLL3,ALPHAVILLE,21.0,22.0,21.0,22.0,500,1090000
28769,2022-07-29,N1BI34,NEUROCRINE B,23.92,23.92,23.92,23.92,0,2390
28770,2022-07-29,N1CL34,NORWEGIAN CR,62.43,62.97,62.43,62.97,0,56510
28771,2022-07-29,N1DA34,NASDAQ INC,468.0,470.0,468.0,468.12,0,374620
28772,2022-07-29,N1EM34,NEWMONT GOLD,235.0,236.55,232.0,236.4,80,1977300
28773,2022-07-29,N1GG34,NATIONAL GRI,65.91,65.91,60.18,60.36,30,210600
28774,2022-07-29,N1OW34,SERVICENOW,45.25,46.55,45.15,46.3,430,1992350
28775,2022-07-29,N1SC34,NORFOLK SOUT,318.95,325.72,318.95,324.8,140,4519990
28776,2022-07-29,N1VO34,NOVO NORDISK,75.6,75.6,74.8,74.96,690,5223200
28777,2022-07-29,N1VS34,NOVARTIS AG,44.75,44.75,44.5,44.55,70,338640
28778,2022-07-29,N1XP34,NXP SEMICOND,476.91,476.91,476.91,476.91,110,5246010
28779,2022-07-29,N2AR34,INARI MEDICA,50.11,51.7,50.11,51.7,0,15280
28780,2022-07-29,N2ET34,CLOUDFLARE,14.39,14.39,14.39,14.39,500,719500
28785,2022-07-29,NEOE3,NEOENERGIA,14.85,15.01,14.61,14.81,3733500,-2147483648
28787,2022-07-29,NETE34,NETEASE,480.24,480.24,480.24,480.24,30,1440720
28790,2022-07-29,NEXP3,NEXPE,0.5,0.51,0.49,0.49,137600,6877000
28792,2022-07-29,NEXT34,NEXTERA ENER,110.34,110.83,109.21,109.67,1460,16087400
28793,2022-07-29,NFLX34,NETFLIX,23.25,23.94,23.12,23.31,236190,557431760
28795,2022-07-29,NGRD3,NEOGRID,2.07,2.1,1.96,2.0,933200,188132900
28797,2022-07-29,NIKE34,NIKE,58.38,59.97,58.33,59.97,25540,150178480
28798,2022-07-29,NINJ3,GETNINJAS,2.88,2.91,2.76,2.89,128700,36408700
28799,2022-07-08,ATVI34,ACTIVISION,418.0,418.0,410.43,410.43,80,3419600
28800,2022-07-08,AURA33,AURA 360,30.82,31.25,30.17,30.29,63310,192869300
28801,2022-07-08,AURE3,AUREN,14.05,14.44,14.05,14.24,1922000,-2147483648
28803,2022-07-08,AVGO34,BROADCOM INC,75.1,75.27,74.74,74.74,1060,7956950
28804,2022-07-08,AXPB34,AMERICAN EXP,75.0,75.0,74.74,74.74,100,784900
28805,2022-07-08,AZEV3,AZEVEDO,3.42,3.45,3.23,3.41,46000,15402000
28807,2022-07-08,AZEV4,AZEVEDO,2.3,2.34,2.17,2.26,520400,116390400
28809,2022-07-08,AZOI34,AUTOZONE INC,578.55,578.55,578.55,578.55,250,14463750
28810,2022-07-08,AZUL4,AZUL,11.83,12.72,11.77,12.45,18301900,-2147483648
28812,2022-07-08,B1AM34,BROOKFIELD A,60.36,60.36,59.63,59.63,1010,6047870
28813,2022-07-08,B1AX34,BAXTER INTER,172.21,172.69,172.21,172.69,10,328030
28814,2022-07-08,B1CS34,BARCLAYS PLC,38.96,39.32,38.96,38.97,1840,7174310
28815,2022-07-08,B1DX34,BECTON DICKI,260.51,260.51,260.51,260.51,0,52100
28816,2022-07-08,B1IL34,BILIBILI INC,29.7,29.7,28.22,28.22,1680,4766460
28817,2022-07-08,B1NT34,BIONTECH SE,112.0,114.12,109.83,111.85,7490,84705230
28818,2022-07-08,B1PP34,BP PLC,37.42,37.68,36.58,36.58,1490,5483470
28819,2022-07-08,B1SA34,BANCO SANTAN,40.32,40.32,40.02,40.02,490,1981760
28820,2022-07-08,B1SX34,BOSTON SCIEN,200.14,200.54,199.95,199.95,150,3140140
28821,2022-07-08,B1TI34,BRITISH AMER,43.16,43.16,42.56,42.56,1290,5516520
28822,2022-07-08,B2RK34,BRUKER CORP,34.76,34.76,34.76,34.76,0,3470
28823,2022-07-08,B2UR34,BURLINGTONST,26.92,27.05,26.92,27.05,80,216250
28824,2022-07-08,B2YN34,BEYOND MEAT,8.6,8.6,8.29,8.29,100,84900
28825,2022-07-08,B3SA3,B3,11.39,11.53,11.32,11.44,20410600,-2147483648
28827,2022-07-08,BAAX39,MSCI ASIA JP,36.56,36.75,36.46,36.49,15800,57630850
28828,2022-07-08,BABA34,ALIBABAGR,23.35,23.85,22.73,22.73,416240,967238060
28829,2022-07-08,BACW39,MSCI ACWI,45.35,45.4,45.05,45.1,135510,611338860
28830,2022-07-15,AXPB34,AMERICAN EXP,74.6,77.11,74.6,76.86,80,673090
28831,2022-07-15,AZEV3,AZEVEDO,2.76,2.8,2.67,2.67,98600,27149000
28833,2022-07-15,AZEV4,AZEVEDO,2.05,2.17,2.0,2.17,302500,62533900
28835,2022-07-15,AZUL4,AZUL,12.35,12.4,11.78,12.19,8531600,-2147483648
28837,2022-07-15,B1AM34,BROOKFIELD A,60.25,60.25,60.25,60.25,0,6020
28838,2022-07-15,B1AX34,BAXTER INTER,175.39,175.76,175.39,175.76,10,228450
28839,2022-07-15,B1IL34,BILIBILI INC,23.85,24.37,23.85,24.37,200,479430
28840,2022-07-15,B1NT34,BIONTECH SE,103.97,109.1,103.97,109.1,6120,65703000
28841,2022-07-15,B1PP34,BP PLC,35.86,36.19,35.53,35.84,220,790000
28842,2022-07-15,B1SA34,BANCO SANTAN,38.04,38.08,38.04,38.08,10,38070
28843,2022-07-15,B1SX34,BOSTON SCIEN,202.37,202.37,202.37,202.37,10,242840
28844,2022-07-15,B1TI34,BRITISH AMER,44.4,44.61,44.2,44.6,1860,8238530
28845,2022-07-15,B2UR34,BURLINGTONST,25.3,25.3,25.3,25.3,50,144210
28846,2022-07-15,B2YN34,BEYOND MEAT,8.33,9.16,8.33,9.16,240,222880
28847,2022-07-15,B3SA3,B3,10.21,10.33,9.98,10.03,66586300,-2147483648
28849,2022-07-15,BAAX39,MSCI ASIA JP,35.9,35.93,35.88,35.91,12450,44736070
28850,2022-07-15,BABA34,ALIBABAGR,20.0,20.07,19.06,19.66,756200,1483503730
28851,2022-07-15,BACW39,MSCI ACWI,44.83,45.48,44.83,45.48,3250,14698410
28852,2022-07-15,BAER39,US AEROSPACE,25.98,26.24,25.98,26.24,6900,18121070
28853,2022-07-15,BAHI3,BAHEMA,10.5,10.51,10.28,10.45,2600,2715500
28854,2022-07-15,BALM3,BAUMER,11.86,11.86,11.72,11.72,200,235800
28858,2022-07-15,BAZA3,AMAZONIA,39.93,39.93,39.9,39.9,600,2394300
28860,2022-07-15,BBAS3,BRASIL,32.6,33.61,32.22,33.28,12272800,-2147483648
28864,2022-07-29,NTCO3,GRUPO NATURA,16.27,16.35,15.35,15.58,8367700,-2147483648
28866,2022-07-29,NUBR33,NU-NUBANK,3.69,3.69,3.51,3.6,5325050,1913924960
28867,2022-07-29,NVDC34,NVIDIA CORP,19.32,19.74,19.14,19.6,104220,202745610
28869,2022-07-29,O1KT34,OKTA INC,25.15,25.15,25.15,25.15,0,2510
28870,2022-07-29,O1MC34,OMNICOM GROU,180.73,180.73,180.73,180.73,0,126510
28871,2022-07-29,O2HI34,OMEGA HEALTH,53.02,53.29,53.02,53.29,200,1063100
28872,2022-07-29,O2NS34,ON SEMICONDU,42.83,42.83,42.83,42.83,20,85660
28873,2022-07-29,ODPV3,ODONTOPREV,10.0,10.02,9.86,9.91,755500,750545300
28875,2022-07-29,OFSA3,OUROFINO S/A,22.4,22.77,22.36,22.74,36700,82746200
28882,2022-07-29,ONCO3,ONCOCLINICAS,5.3,5.45,5.2,5.35,7368900,-2147483648
28885,2022-07-29,OPCT3,OCEANPACT,1.99,2.07,1.94,1.99,637800,127234500
28887,2022-07-29,ORCL34,ORACLE,67.23,67.35,67.04,67.24,400,2712480
28888,2022-07-29,ORVR3,ORIZON,28.53,28.78,28.15,28.28,305300,866410800
28890,2022-07-29,OSXB3,OSX BRASIL,5.07,5.07,5.03,5.05,2200,1111100
28892,2022-07-08,BAER39,US AEROSPACE,26.13,26.13,26.13,26.13,19550,51084150
28893,2022-07-08,BAHI3,BAHEMA,10.4,10.5,10.4,10.5,300,313000
28895,2022-07-08,BALM3,BAUMER,14.06,14.06,14.06,14.06,100,140600
